  1 ;  0.000000 ;  2.5;  1; -1.000E+00;  0; u;    ;           ;     5/2+  ;0;                                                                                                                                                                                                                              0.000000  0    
    ;           ;     ;   ;           ;   ;  ;  27;      1.641;  3.671E-01; ; 3.671E-01  0.000E+00
    ;           ;     ;   ;           ;   ;  ;   1;      2.905;  6.329E-01; ; 6.329E-01  0.000E+00
128 ;  2.925000 ; -1.0;  0;           ;  0;  ;    ;          (;5/2,7/2)-  ;0;                                                                                                                                                                                                                              0.000000       
129 ;  2.950000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
130 ;  2.976000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2:13/2+  ;0;                                                                                                                                                                                                                              0.000000       
131 ;  3.008200 ; -1.0;  0;           ;  0;  ;    ;           ;1/2-,3/2-  ;0;                                                                                                                                                                                                                              0.000000       
132 ;  3.015000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
133 ;  3.020000 ; -1.0;  0;           ;  0;  ;    ;           ; 3/2:7/2-  ;0;                                                                                                                                                                                                                              0.000000       
134 ;  3.035000 ; -1.0;  0;           ;  0;  ;    ;         (3;/2+,5/2+)  ;0;                                                                                                                                                                                                                              0.000000       
135 ;  3.052000 ; -1.0;  0;           ;  0;  ;    ;           ;1/2-,3/2-  ;0;                                                                                                                                                                                                                              0.000000       
136 ;  3.074000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
137 ;  3.076000 ; -1.0;  0;           ;  0;  ;    ;           ; 3/2:7/2-  ;0;                                                                                                                                                                                                                              0.000000       
138 ;  3.096000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
139 ;  3.111000 ; -1.0;  0;           ;  0;  ;    ;           ;1/2-,3/2-  ;0;                                                                                                                                                                                                                              0.000000       
140 ;  3.122000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
141 ;  3.154000 ;  0.5;  1;           ;  0;  ;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
142 ;  3.170000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
143 ;  3.191000 ; -1.0;  0;           ;  0;  ;    ;           ;1/2:11/2-  ;0;                                                                                                                                                                                                                              0.000000       
144 ;  3.217000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
145 ;  3.258000 ; -1.0;  0;           ;  0;  ;    ;           ;1/2-,3/2-  ;0;                                                                                                                                                                                                                              0.000000       
146 ;  3.293000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
147 ;  3.338000 ; -1.0;  0;           ;  0;  ;    ;           ;7/2+,9/2+  ;0;                                                                                                                                                                                                                              0.000000       
148 ;  3.345000 ; -1.0;  0;           ;  0;  ;    ;           ;1/2-,3/2-  ;0;                                                                                                                                                                                                                              0.000000       
149 ;  3.370000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
150 ;  3.391000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
151 ;  3.406000 ; -1.0;  0;           ;  0;  ;    ;           ;7/2+,9/2+  ;0;                                                                                                                                                                                                                              0.000000       
152 ;  3.466000 ; -1.0;  0;           ;  0;  ;    ;         (3;/2+,5/2+)  ;0;                                                                                                                                                                                                                              0.000000       
153 ;  3.501000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
154 ;  3.547000 ; -1.0;  0;           ;  0;  ;    ;         (7;/2+,9/2+)  ;0;                                                                                                                                                                                                                              0.000000       
155 ;  3.567000 ; -1.0;  0;           ;  0;  ;    ;           ;7/2+,9/2+  ;0;                                                                                                                                                                                                                              0.000000       
156 ;  3.571600 ; 11.5; -1;           ;  1;  ;    ;           ;  (23/2-)  ;0;                                                                                                                                                                                                                              0.000000  2    
    ;           ;     ;   ;           ;   ;  ; 115;      0.846;  9.989E-01; ; 1.000E+00  1.150E-03
157 ;  3.596000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
158 ;  3.620000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
159 ;  3.659000 ; -1.0;  0;           ;  0;  ;    ;           ;7/2+,9/2+  ;0;                                                                                                                                                                                                                              0.000000       
160 ;  3.682000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
161 ;  3.706000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
162 ;  3.734000 ; -1.0;  0;           ;  0;  ;    ;           ;7/2+,9/2+  ;0;                                                                                                                                                                                                                              0.000000       
163 ;  3.747700 ; 10.5;  0;           ;  1;  ;    ;           ;   (21/2)  ;0;                                                                                                                                                                                                                              0.000000  1    
    ;           ;     ;   ;           ;   ;  ; 120;      0.919;  1.000E+00; ; 1.000E+00  0.000E+00
164 ;  3.786000 ; -1.0;  0;           ;  0;  ;    ;         (3;/2+,5/2+)  ;0;                                                                                                                                                                                                                              0.000000       
165 ;  3.793000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
166 ;  3.892000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
167 ;  3.912000 ; -1.0;  0;           ;  0;  ;    ;         (3;/2+,5/2+)  ;0;                                                                                                                                                                                                                              0.000000       
168 ;  3.935000 ; -1.0;  0;           ;  0;  ;    ;         (3;/2+,5/2+)  ;0;                                                                                                                                                                                                                              0.000000       
169 ;  3.959000 ; -1.0;  0;           ;  0;  ;    ;           ;1/2-,3/2-  ;0;                                                                                                                                                                                                                              0.000000       
170 ;  3.983000 ; -1.0;  0;           ;  0;  ;    ;         (3;/2+,5/2+)  ;0;                                                                                                                                                                                                                              0.000000       
171 ;  4.025000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
172 ;  4.053000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
173 ;  4.073000 ; -1.0;  0;           ;  0;  ;    ;           ;1/2-,3/2-  ;0;                                                                                                                                                                                                                              0.000000       
174 ;  4.121000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
175 ;  4.144000 ; -1.0;  0;           ;  0;  ;    ;         (3;/2+,5/2+)  ;0;                                                                                                                                                                                                                              0.000000       
176 ;  4.254000 ; -1.0;  0;           ;  0;  ;    ;           ;1/2-,3/2-  ;0;                                                                                                                                                                                                                              0.000000       
177 ;  4.298000 ; -1.0;  0;           ;  0;  ;    ;           ;1/2-,3/2-  ;0;                                                                                                                                                                                                                              0.000000       
178 ;  4.423000 ; -1.0;  0;           ;  0;  ;    ;           ;1/2-,3/2-  ;0;                                                                                                                                                                                                                              0.000000       
179 ;  4.470000 ; -1.0;  0;           ;  0;  ;    ;           ;1/2-,3/2-  ;0;                                                                                                                                                                                                                              0.000000       
180 ;  4.472400 ; 12.5;  0;           ;  1;  ;    ;           ;   (25/2)  ;0;                                                                                                                                                                                                                              0.000000  1    
    ;           ;     ;   ;           ;   ;  ; 163;      0.725;  9.983E-01; ; 1.000E+00  1.690E-03
181 ;  4.518600 ; 13.5; -1;           ;  1;  ;    ;           ;  (27/2-)  ;0;                                                                                                                                                                                                                              0.000000  2    
    ;           ;     ;   ;           ;   ;  ; 156;      0.947;  9.991E-01; ; 1.000E+00  8.760E-04
182 ;  5.502500 ; 15.5; -1;           ;  1;  ;    ;           ;  (31/2-)  ;0;                                                                                                                                                                                                                              0.000000  2    
    ;           ;     ;   ;           ;   ;  ; 181;      0.984;  9.992E-01; ; 1.000E+00  8.020E-04
183 ; 13.030000 ;  4.5;  1;           ;  0;  ;    ;           ;     9/2+  ;0;                                                                                                                                                                                                                              0.000000       
184 ; 13.790000 ;  0.5; -1;           ;  0;  ;    ;           ;     1/2-  ;0;                                                                                                                                                                                                                              0.000000       
185 ; 14.260000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
186 ; 14.300000 ; -1.0;  0;           ;  0;  ;    ;           ;1/2-,3/2-  ;0;                                                                                                                                                                                                                              0.000000       
187 ; 14.340000 ; -1.0;  0;           ;  0;  ;    ;           ;1/2-,3/2-  ;0;                                                                                                                                                                                                                              0.000000       
188 ; 14.380000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
189 ; 14.500000 ;  2.5; -1;           ;  0;  ;    ;           ;     5/2-  ;0;                                                                                                                                                                                                                              0.000000       
