Energy,Data
0.000369641,21.0151
0.000369654,21.4861
0.000369661,21.7499
0.000369665,21.9189
0.000369683,22.6502
0.000369684,22.6948
0.000369705,23.6141
0.000369722,24.3758
0.000369726,24.5713
0.000369731,24.7748
0.000369756,26.0217
0.000369756,26.0217
0.000369773,26.9085
0.000369782,27.3605
0.000369799,28.3001
0.000369811,29.0205
0.00036982,29.5186
0.000369837,30.5348
0.000369865,32.3128
0.000369865,32.347
0.000369888,33.8556
0.000369893,34.1877
0.000369906,35.1174
0.00036993,36.8211
0.000369946,37.9921
0.000369949,38.2313
0.000369985,40.9952
0.000370002,42.3103
0.000370022,43.9028
0.000370054,46.425
0.000370072,47.8797
0.000370112,51.0328
0.000370114,51.1324
0.000370121,51.6551
0.000370142,53.2264
0.000370157,54.2595
0.000370175,55.4394
0.000370197,56.8576
0.000370203,57.2148
0.000370231,58.6697
0.000370234,58.82
0.000370258,59.8818
0.000370261,59.998
0.000370266,60.1525
0.000370281,60.6463
0.000370295,61.0354
0.000370304,61.2214
0.000370319,61.4873
0.000370322,61.5203
0.000370324,61.5444
0.000370344,61.6677
0.000370349,61.6636
0.000370372,61.5352
0.000370374,61.5264
0.000370383,61.3914
0.000370401,61.0396
0.000370404,60.9602
0.000370416,60.5985
0.000370428,60.2094
0.000370431,60.0996
0.000370456,59.0761
0.000370459,58.9321
0.000370462,58.7754
0.000370486,57.4713
0.000370489,57.2933
0.000370496,56.867
0.000370515,55.6565
0.000370516,55.6067
0.000370523,55.0583
0.000370552,52.9846
0.000370553,52.879
0.000370563,52.154
0.000370602,48.9618
0.000370605,48.7086
0.000370609,48.4259
0.00037065,45.0127
0.000370677,42.753
0.000370679,42.5811
0.000370704,40.5223
0.000370709,40.1068
0.00037072,39.2441
0.000370736,38.0809
0.000370752,36.8759
0.000370764,36.0758
0.000370776,35.2373
0.000370788,34.4607
0.0003708,33.7287
0.000370805,33.4617
0.000370821,32.5322
0.000370824,32.3685
0.000370838,31.6789
0.000370848,31.1596
0.000370854,30.8879
0.000370863,30.4997
0.000370869,30.2484
0.00037087,30.1737
0.000370887,29.5406
0.000370889,29.4604
0.000370902,29.0185
0.000370909,28.7822
0.000370917,28.5519
0.000370929,28.2298
0.00037093,28.2067
0.000370932,28.1437
0.000370948,27.8077
0.00037095,27.756
0.000370965,27.4865
0.000370969,27.4302
0.000370983,27.2359
0.000370992,27.1233
0.000370992,27.1233
0.000371,27.0544
0.000371016,26.9522
0.000371018,26.9419
0.000371036,26.8927
0.000371051,26.8719
0.000371053,26.8738
0.00037106,26.8885
0.000371071,26.9263
0.000371086,26.9986
0.000371088,27.0133
0.000371106,27.1417
0.000371123,27.2861
0.00037113,27.3501
0.000371146,27.5096
0.000371177,27.8708
0.000371188,27.9972
0.000371201,28.1568
0.000371201,28.1568
0.000371219,28.3794
0.000371236,28.5799
0.000371269,28.9144
0.000371271,28.9324
0.000371301,29.189
0.000371314,29.2658
0.000371332,29.3621
0.000371344,29.3867
0.000371363,29.4201
0.000371376,29.4031
0.000371389,29.3777
0.00037139,29.3753
0.000371407,29.3003
0.000371415,29.2575
0.000371438,29.0798
0.000371442,29.0368
0.000371467,28.756
0.000371471,28.699
0.000371494,28.3771
0.000371501,28.256
0.000371515,28.0052
0.000371529,27.7475
0.000371543,27.4549
0.000371557,27.154
0.000371569,26.8683
0.000371585,26.4922
0.000371592,26.3147
0.000371633,25.2599
0.000371634,25.219
0.000371681,23.91
0.000371713,23.0274
0.000371732,22.502
0.000371741,22.2627
0.000371743,22.2009
0.000371762,21.699
0.000371784,21.1299
0.000371785,21.1029
0.000371803,20.6781
0.000371816,20.3794
0.000371821,20.2725
0.00037183,20.0833
0.000371835,19.9731
0.000371839,19.9078
0.000371848,19.734
0.000371865,19.4105
0.000371868,19.3633
0.000371883,19.1294
0.000371895,18.9508
0.0003719,18.8793
0.000371913,18.7251
0.000371914,18.7152
0.000371927,18.579
0.000371931,18.5463
0.000371941,18.4684
0.000371949,18.4133
0.000371954,18.3832
0.000371967,18.3271
0.000371968,18.3243
0.000371983,18.2944
0.000371985,18.2934
0.000371999,18.3041
0.000372003,18.3123
0.000372015,18.3569
0.000372015,18.3569
0.000372021,18.3879
0.000372029,18.4444
0.000372039,18.5273
0.000372042,18.5619
0.000372056,18.7109
0.000372057,18.7222
0.000372069,18.8951
0.000372075,18.9772
0.000372083,19.1101
0.000372087,19.1907
0.000372093,19.2925
0.000372096,19.3557
0.000372113,19.7285
0.000372113,19.7286
0.000372129,20.1207
0.00037213,20.1558
0.000372147,20.6344
0.000372149,20.6882
0.00037215,20.73
0.000372163,21.1534
0.000372171,21.4204
0.000372187,21.9716
0.000372192,22.1769
0.0003722,22.4932
0.00037221,22.8862
0.000372213,23.0153
0.000372233,23.8949
0.000372234,23.9256
0.00037225,24.7003
0.000372256,24.9845
0.000372262,25.2478
0.000372291,26.7361
0.000372295,26.9744
0.0003723,27.2167
0.000372329,28.8236
0.000372347,29.7998
0.000372347,29.8265
0.000372392,32.3934
0.000372399,32.7913
0.000372413,33.5295
0.000372439,34.985
0.000372453,35.7238
0.000372469,36.5567
0.000372495,37.8046
0.000372496,37.8314
0.000372518,38.7889
0.000372531,39.3046
0.000372541,39.7113
0.00037257,40.6696
0.000372572,40.72
0.000372579,40.9133
0.000372597,41.3759
0.000372615,41.7135
0.000372625,41.9056
0.000372648,42.1922
0.000372651,42.2262
0.000372666,42.3069
0.000372677,42.3601
0.000372699,42.3518
0.000372705,42.3173
0.000372728,42.1675
0.000372737,42.0652
0.000372755,41.859
0.000372757,41.8237
0.000372775,41.5229
0.000372788,41.2835
0.000372808,40.8574
0.000372829,40.4226
0.000372833,40.3156
0.000372842,40.0885
0.00037288,39.1654
0.000372912,38.436
0.000372926,38.0878
0.000372945,37.6604
0.000372962,37.322
0.000372988,36.8284
0.000372998,36.6681
0.000373022,36.2958
0.000373042,36.0462
0.000373045,36.013
0.000373057,35.8887
0.000373092,35.6176
0.000373125,35.4488
0.000373158,35.3926
0.000373171,35.3962
0.0003732,35.3594
0.00037322,35.3797
0.000373235,35.3632
0.000373262,35.3561
0.000373302,35.2441
0.000373328,35.0986
0.000373329,35.0939
0.000373336,35.0503
0.000373354,34.8974
0.000373369,34.7523
0.000373378,34.6526
0.000373407,34.2589
0.000373407,34.2589
0.000373443,33.6106
0.000373444,33.5988
0.000373472,32.9809
0.000373482,32.7441
0.000373505,32.1564
0.000373508,32.0808
0.000373521,31.7147
0.000373537,31.2493
0.000373578,29.9918
0.00037358,29.9214
0.000373604,29.1389
0.000373611,28.9183
0.000373656,27.3387
0.00037368,26.5368
0.000373693,26.0763
0.000373722,25.0763
0.000373751,24.1025
0.000373773,23.3916
0.000373793,22.7607
0.000373796,22.6729
0.000373813,22.1351
0.000373834,21.5432
0.000373854,20.9683
0.000373874,20.433
0.000373895,19.9144
0.00037391,19.5526
0.000373925,19.1997
0.000373943,18.8255
0.000373957,18.522
0.000373962,18.4331
0.000373972,18.236
0.000373986,17.9614
0.000373988,17.9346
0.000374001,17.7045
0.000374014,17.4802
0.000374015,17.4564
0.00037403,17.2253
0.00037404,17.0675
0.000374044,17.0035
0.000374059,16.7954
0.000374066,16.6939
0.000374073,16.5982
0.000374088,16.4116
0.000374092,16.357
0.000374102,16.2374
0.000374117,16.0708
0.000374118,16.0545
0.000374121,16.0242
0.000374131,15.9199
0.000374145,15.7891
0.000374146,15.7756
0.000374161,15.6449
0.000374174,15.53
0.000374175,15.5183
0.00037419,15.405
0.000374203,15.3054
0.000374204,15.2954
0.000374226,15.1504
0.000374232,15.1131
0.000374248,15.0219
0.000374261,14.95
0.000374269,14.9081
0.00037429,14.8139
0.000374291,14.8082
0.000374296,14.7915
0.000374313,14.7306
0.000374319,14.7113
0.000374335,14.6676
0.000374348,14.6338
0.00037436,14.6088
0.000374364,14.6018
0.000374377,14.5775
0.000374386,14.5653
0.0003744,14.5468
0.000374412,14.5363
0.000374423,14.5274
0.00037444,14.5214
0.000374457,14.517
0.00037447,14.5202
0.00037449,14.5331
0.000374524,14.5705
0.000374541,14.5906
0.000374557,14.6147
0.000374618,14.7074
0.000374655,14.764
0.000374659,14.7717
0.0003747,14.8365
0.000374738,14.8796
0.00037474,14.8817
0.000374775,14.8989
0.000374781,14.9013
0.000374808,14.8962
0.000374818,14.8929
0.000374836,14.8773
0.000374852,14.8614
0.000374872,14.8313
0.000374881,14.8159
0.000374908,14.7559
0.000374918,14.7318
0.000374929,14.703
0.000374951,14.6368
0.000374966,14.587
0.000374989,14.5062
0.000375001,14.4585
0.000375037,14.3102
0.000375041,14.293
0.000375082,14.1155
0.000375123,13.9343
0.000375132,13.8929
0.000375135,13.8798
0.000375167,13.7359
0.000375199,13.5959
0.00037523,13.4748
0.000375255,13.3907
0.000375262,13.3646
0.000375293,13.2722
0.000375299,13.2574
0.000375323,13.1997
0.000375344,13.159
0.000375353,13.1424
0.000375383,13.1005
0.000375389,13.0948
0.000375413,13.0738
0.000375434,13.0638
0.000375443,13.0603
0.000375475,13.0593
0.00037548,13.061
0.000375514,13.0747
0.000375535,13.0891
0.000375555,13.1044
0.000375594,13.1432
0.000375628,13.1778
0.000375664,13.2162
0.000375726,13.2915
0.000375777,13.3456
0.000375845,13.4046
0.000375853,13.4113
0.000375952,13.4823
0.000376028,13.5404
0.000376069,13.5739
0.000376079,13.5832
0.00037614,13.6471
0.000376202,13.7149
0.000376267,13.7899
0.000376311,13.8434
0.000376331,13.8631
0.000376371,13.9024
0.000376401,13.9242
0.00037643,13.946
0.000376491,13.9712
0.000376498,13.9718
0.00037656,13.9795
0.000376577,13.9769
0.000376577,13.9769
0.000376652,13.9625
0.000376657,13.9628
0.000376699,13.9682
0.000376716,13.9779
0.000376747,13.9991
0.000376763,14.0197
0.00037677,14.0291
0.000376775,14.0335
0.000376805,14.081
0.000376814,14.1006
0.000376835,14.1522
0.000376851,14.204
0.000376866,14.2533
0.000376885,14.3364
0.000376896,14.3855
0.000376922,14.5283
0.000376924,14.537
0.000376942,14.6581
0.000376952,14.7305
0.000376962,14.808
0.000376983,14.987
0.000376991,15.0513
0.00037701,15.2499
0.000377019,15.3354
0.000377041,15.6003
0.000377048,15.6764
0.000377067,15.9281
0.000377077,16.0679
0.000377092,16.2915
0.000377101,16.4235
0.000377117,16.6976
0.000377128,16.8875
0.000377142,17.1425
0.000377156,17.401
0.000377163,17.5408
0.000377177,17.8268
0.000377184,17.9719
0.00037721,18.5532
0.000377212,18.5947
0.000377246,19.4349
0.000377246,19.4349
0.000377267,19.9798
0.000377281,20.3499
0.000377283,20.3966
0.00037732,21.4551
0.000377322,21.4938
0.000377325,21.585
0.000377383,23.3774
0.000377389,23.5525
0.000377414,24.3196
0.000377472,26.1894
0.000377483,26.5037
0.000377493,26.815
0.000377527,27.8491
0.000377535,28.0693
0.000377564,28.8668
0.000377568,28.9741
0.000377575,29.1527
0.0003776,29.7932
0.000377615,30.1185
0.000377629,30.4307
0.00037765,30.8282
0.000377661,31.0192
0.000377664,31.0664
0.000377686,31.3914
0.000377693,31.4876
0.00037771,31.674
0.000377719,31.7745
0.000377742,31.929
0.000377751,31.9892
0.000377767,32.0419
0.000377774,32.049
0.000377786,32.0559
0.0003778,32.0199
0.000377819,31.9633
0.00037783,31.8872
0.000377844,31.778
0.000377851,31.7259
0.000377867,31.5298
0.000377883,31.3382
0.000377902,31.0408
0.000377916,30.8297
0.000377929,30.57
0.000377937,30.4114
0.000377956,30.0216
0.000377982,29.4337
0.000377995,29.1346
0.000378001,28.971
0.000378027,28.2969
0.000378057,27.5012
0.000378075,27.002
0.00037812,25.7205
0.000378152,24.8402
0.000378165,24.4641
0.000378193,23.692
0.000378204,23.3892
0.000378233,22.6285
0.000378241,22.4108
0.000378275,21.5744
0.000378279,21.4791
0.000378316,20.6325
0.000378352,19.9109
0.000378357,19.8134
0.000378378,19.4201
0.000378396,19.1063
0.000378402,18.9999
0.000378426,18.6168
0.000378434,18.5027
0.00037845,18.2703
0.000378472,17.9872
0.000378474,17.9583
0.000378484,17.8401
0.000378497,17.6881
0.0003785,17.6583
0.000378523,17.4233
0.000378526,17.3979
0.000378549,17.2021
0.000378552,17.181
0.000378575,17.0253
0.000378578,17.0087
0.0003786,16.9004
0.000378604,16.8823
0.000378624,16.8221
0.00037863,16.8038
0.00037864,16.7913
0.000378647,16.782
0.000378656,16.7717
0.00037867,16.7797
0.000378682,16.7898
0.000378692,16.8155
0.000378703,16.8442
0.000378713,16.8897
0.000378726,16.9505
0.000378734,17.0009
0.00037875,17.1069
0.000378755,17.1521
0.000378773,17.3173
0.000378781,17.4111
0.000378796,17.5835
0.000378806,17.7108
0.000378816,17.8557
0.00037883,18.0771
0.000378836,18.1724
0.000378855,18.5112
0.000378856,18.5356
0.000378876,18.9486
0.000378879,19.0233
0.000378896,19.4127
0.000378905,19.6488
0.000378915,19.9287
0.000378929,20.3191
0.000378933,20.4413
0.000378935,20.4998
0.000378955,21.1347
0.000378962,21.3675
0.000378979,21.9667
0.00037899,22.4075
0.000379002,22.8797
0.000379019,23.5635
0.000379026,23.8747
0.000379033,24.2125
0.000379047,24.8453
0.00037905,24.9632
0.000379073,26.1398
0.000379081,26.5245
0.0003791,27.553
0.000379109,28.0585
0.000379114,28.3612
0.000379128,29.1599
0.000379153,30.6706
0.000379156,30.8702
0.000379166,31.4994
0.000379188,32.9799
0.00037919,33.0913
0.000379201,33.8777
0.000379237,36.3657
0.000379247,37.0769
0.000379266,38.516
0.000379296,40.6868
0.000379315,42.1519
0.000379348,44.5994
0.000379357,45.3387
0.000379395,48.2102
0.000379411,49.3956
0.000379416,49.7909
0.000379452,52.4198
0.000379456,52.7567
0.000379463,53.2122
0.000379494,55.3918
0.000379496,55.5915
0.000379523,57.352
0.00037953,57.8601
0.000379535,58.1311
0.000379556,59.5057
0.000379566,60.1112
0.000379587,61.3431
0.000379591,61.5671
0.000379601,62.2116
0.000379612,62.7797
0.000379634,64.0218
0.000379637,64.1644
0.000379657,65.1548
0.000379666,65.6052
0.000379672,65.9188
0.000379679,66.2662
0.000379704,67.458
0.000379707,67.5748
0.000379708,67.6146
0.000379739,68.9261
0.000379745,69.2112
0.00037977,70.1153
0.00037978,70.5281
0.000379783,70.6289
0.00037979,70.8702
0.00037982,71.9034
0.000379821,71.9375
0.000379845,72.6414
0.000379851,72.8322
0.000379852,72.8626
0.000379882,73.6631
0.000379915,74.295
0.00037992,74.393
0.000379929,74.581
0.000379965,75.0467
0.000379986,75.2038
0.000380005,75.2843
0.000380021,75.2694
0.000380044,75.1547
0.000380054,75.0565
0.000380069,74.8316
0.000380088,74.5273
0.000380099,74.2831
0.000380113,73.9252
0.000380137,73.1805
0.000380138,73.1392
0.000380162,72.1918
0.000380166,72.0396
0.000380189,70.9225
0.000380192,70.7448
0.000380201,70.2598
0.000380226,68.7667
0.000380241,67.8204
0.000380253,67.0146
0.000380276,65.2519
0.000380288,64.3049
0.000380289,64.2075
0.000380297,63.5481
0.000380319,61.7467
0.000380333,60.4722
0.000380338,60.0365
0.000380346,59.3262
0.00038037,57.007
0.000380375,56.4983
0.000380381,56.0054
0.000380399,54.2066
0.000380405,53.6052
0.000380423,51.8556
0.000380434,50.6681
0.000380439,50.2375
0.000380464,47.7095
0.000380467,47.4211
0.000380486,45.515
0.000380493,44.8727
0.000380507,43.5082
0.000380523,41.9756
0.000380533,41.0584
0.000380556,38.9113
0.000380558,38.7452
0.000380564,38.1688
0.000380583,36.5507
0.000380595,35.5476
0.000380602,34.9714
0.00038062,33.4684
0.00038064,31.9792
0.00038066,30.5828
0.00038068,29.2818
0.0003807,28.0776
0.000380719,26.9713
0.000380734,26.2095
0.000380739,25.9669
0.000380741,25.8649
0.000380749,25.5058
0.000380759,25.0693
0.000380764,24.8599
0.000380779,24.2668
0.000380792,23.7945
0.000380799,23.5648
0.000380805,23.3604
0.000380812,23.1445
0.000380818,22.9721
0.000380819,22.9605
0.000380831,22.6402
0.000380839,22.4734
0.000380845,22.346
0.000380858,22.0909
0.000380859,22.0759
0.000380871,21.8836
0.000380881,21.7462
0.000380883,21.7176
0.000380884,21.715
0.000380884,21.7098
0.000380897,21.6023
0.000380908,21.5343
0.00038091,21.526
0.000380924,21.4959
0.000380928,21.4957
0.000380937,21.508
0.000380941,21.5223
0.000380949,21.5645
0.000380951,21.5727
0.000380964,21.6922
0.000380972,21.7748
0.000380978,21.8519
0.000380991,22.0541
0.000380994,22.0991
0.000380999,22.1893
0.000381005,22.3126
0.000381016,22.5663
0.000381019,22.6198
0.000381032,22.9758
0.000381037,23.1256
0.000381039,23.1626
0.000381046,23.3848
0.000381059,23.8419
0.000381061,23.901
0.000381074,24.4037
0.000381079,24.6032
0.000381083,24.7687
0.00038109,25.0584
0.000381105,25.7617
0.000381105,25.7682
0.000381106,25.7748
0.000381121,26.5771
0.000381134,27.272
0.000381137,27.4248
0.000381142,27.7143
0.000381158,28.6722
0.000381161,28.8463
0.000381179,30.0241
0.000381184,30.3604
0.000381187,30.5907
0.0003812,31.4946
0.000381221,33.047
0.000381222,33.1747
0.000381229,33.6978
0.000381253,35.6577
0.000381265,36.675
0.000381268,36.9574
0.000381286,38.49
0.000381301,39.8643
0.000381344,43.7586
0.000381383,47.3484
0.000381387,47.7089
0.000381421,50.7317
0.000381425,51.0291
0.000381455,53.5183
0.000381462,54.0679
0.000381462,54.0679
0.00038148,55.4633
0.000381497,56.6392
0.000381504,57.1116
0.000381532,58.8239
0.000381553,59.891
0.000381557,60.0454
0.000381566,60.4175
0.000381578,60.8933
0.000381595,61.4084
0.000381604,61.6694
0.000381615,61.8616
0.000381628,62.0714
0.000381631,62.1213
0.000381647,62.2005
0.000381655,62.2148
0.000381665,62.1605
0.000381676,62.076
0.000381677,62.0698
0.000381704,61.5641
0.000381706,61.4936
0.000381709,61.4139
0.000381727,60.8546
0.000381734,60.5931
0.00038175,59.9126
0.000381755,59.6728
0.000381766,59.1195
0.000381784,58.1305
0.000381793,57.6057
0.000381796,57.4379
0.00038181,56.5205
0.000381829,55.2469
0.000381836,54.7106
0.00038185,53.6549
0.000381869,52.1623
0.000381885,50.8951
0.0003819,49.6507
0.000381926,47.4524
0.000381941,46.1902
0.000381972,43.51
0.000381977,43.1559
0.000382001,41.0872
0.000382006,40.6619
0.000382028,38.8677
0.000382048,37.2612
0.000382053,36.9466
0.000382077,35.1307
0.000382081,34.8409
0.000382089,34.2605
0.000382101,33.4102
0.000382116,32.4148
0.00038212,32.1495
0.000382141,30.8782
0.000382143,30.7164
0.000382161,29.6924
0.000382169,29.2428
0.000382182,28.5873
0.00038219,28.1729
0.000382194,27.9696
0.000382202,27.576
0.000382218,26.8323
0.000382222,26.6528
0.000382236,26.0837
0.000382243,25.8106
0.00038225,25.5416
0.000382263,25.0321
0.000382265,24.9576
0.000382271,24.7621
0.000382277,24.5669
0.000382286,24.2678
0.000382291,24.14
0.00038231,23.5983
0.000382311,23.5744
0.000382323,23.2638
0.000382335,22.9683
0.000382337,22.9378
0.000382346,22.7372
0.000382354,22.5739
0.000382364,22.3972
0.000382373,22.255
0.000382392,21.9561
0.000382393,21.9388
0.000382407,21.7694
0.000382417,21.6524
0.000382423,21.5961
0.000382434,21.4988
0.000382439,21.4548
0.000382439,21.4548
0.000382457,21.3555
0.000382467,21.3114
0.000382477,21.2799
0.000382494,21.2483
0.000382498,21.2476
0.000382519,21.2631
0.000382521,21.266
0.00038253,21.294
0.000382533,21.3077
0.000382546,21.3654
0.000382556,21.4328
0.00038257,21.5311
0.000382571,21.5338
0.000382591,21.7211
0.000382596,21.7743
0.000382614,21.9835
0.000382622,22.084
0.000382632,22.232
0.000382636,22.299
0.000382647,22.4728
0.000382659,22.6781
0.000382673,22.9415
0.000382686,23.2043
0.000382698,23.4802
0.000382712,23.8066
0.000382722,24.0443
0.000382731,24.2837
0.000382739,24.4972
0.000382753,24.8741
0.000382766,25.2752
0.000382783,25.8105
0.000382797,26.2555
0.000382799,26.3205
0.000382814,26.8572
0.000382834,27.604
0.000382843,27.9586
0.000382869,29.0105
0.000382876,29.2773
0.000382886,29.6849
0.000382901,30.3563
0.000382918,31.1364
0.000382929,31.6292
0.000382967,33.4205
0.000383027,36.301
0.000383055,37.7081
0.000383086,39.1331
0.000383103,39.929
0.000383103,39.929
0.000383139,41.4875
0.000383144,41.6486
0.000383163,42.3807
0.000383176,42.8635
0.00038318,43.0037
0.000383205,43.8169
0.000383215,44.0833
0.000383235,44.5923
0.000383249,44.8913
0.000383255,45.0037
0.000383281,45.3945
0.000383287,45.4812
0.000383307,45.6478
0.000383314,45.6706
0.000383317,45.6803
0.000383332,45.7073
0.000383352,45.6339
0.000383358,45.6016
0.000383375,45.4101
0.000383381,45.3414
0.000383392,45.1905
0.000383413,44.7736
0.000383424,44.5273
0.000383441,44.067
0.000383454,43.7076
0.000383457,43.6246
0.000383479,42.8511
0.000383482,42.7512
0.000383513,41.5118
0.00038352,41.2219
0.000383521,41.1578
0.000383558,39.4597
0.000383563,39.1807
0.000383569,38.8992
0.0003836,37.3142
0.000383625,35.9771
0.00038367,33.5484
0.000383681,32.9488
0.000383698,32.029
0.000383712,31.2922
0.00038374,29.841
0.00038374,29.841
0.000383766,28.6191
0.000383769,28.4805
0.000383769,28.4805
0.000383796,27.2311
0.000383798,27.1314
0.000383816,26.3841
0.000383818,26.2995
0.000383835,25.5985
0.000383838,25.5019
0.00038385,25.0691
0.000383855,24.8739
0.000383859,24.7447
0.000383875,24.2085
0.00038388,24.055
0.000383888,23.8031
0.000383901,23.4425
0.000383911,23.1804
0.000383917,23.0136
0.000383933,22.6442
0.000383935,22.5999
0.000383953,22.2421
0.000383955,22.1961
0.000383971,21.9389
0.000383978,21.8337
0.000383989,21.686
0.000383997,21.5881
0.000384006,21.4843
0.000384016,21.399
0.000384024,21.3318
0.000384035,21.2655
0.00038404,21.2395
0.000384042,21.2286
0.00038406,21.1788
0.000384063,21.1749
0.000384078,21.1726
0.000384095,21.1981
0.000384099,21.2081
0.000384111,21.2512
0.00038413,21.3454
0.00038413,21.3454
0.000384132,21.3623
0.000384149,21.4888
0.000384168,21.6559
0.00038419,21.8802
0.000384206,22.051
0.000384216,22.178
0.00038422,22.2243
0.000384253,22.6374
0.000384255,22.6612
0.000384289,23.0826
0.000384298,23.1899
0.000384305,23.2743
0.000384317,23.418
0.000384346,23.7233
0.00038435,23.7652
0.000384379,24.0428
0.000384385,24.0893
0.000384405,24.2333
0.000384433,24.3879
0.000384437,24.402
0.000384455,24.4573
0.000384481,24.4983
0.000384484,24.4983
0.000384508,24.4767
0.000384523,24.4414
0.00038453,24.4199
0.000384557,24.304
0.000384565,24.2574
0.000384568,24.2396
0.000384582,24.1474
0.000384614,23.8909
0.000384632,23.7355
0.000384657,23.4905
0.000384666,23.4013
0.000384718,22.84
0.000384756,22.4161
0.000384784,22.1296
0.000384804,21.9312
0.000384819,21.7723
0.000384824,21.7314
0.000384858,21.43
0.000384887,21.2003
0.000384901,21.0962
0.000384915,20.9945
0.000384937,20.8564
0.000384958,20.7305
0.000384984,20.5954
0.000385004,20.5032
0.00038501,20.4725
0.000385013,20.4589
0.000385036,20.3592
0.000385062,20.2611
0.000385064,20.2516
0.000385085,20.1701
0.000385088,20.1509
0.000385115,20.0321
0.00038513,19.9746
0.000385149,19.876
0.000385167,19.7902
0.000385177,19.7247
0.000385205,19.5669
0.000385217,19.482
0.000385224,19.435
0.000385236,19.3598
0.000385252,19.2349
0.000385266,19.1293
0.000385297,18.8722
0.000385312,18.7315
0.000385333,18.5409
0.000385369,18.1789
0.000385396,17.881
0.000385417,17.6513
0.000385439,17.3975
0.000385464,17.088
0.000385472,16.9977
0.000385517,16.4382
0.000385571,15.7858
0.000385583,15.6385
0.000385607,15.3661
0.000385613,15.2906
0.000385625,15.1452
0.000385643,14.9423
0.000385666,14.6891
0.000385681,14.5282
0.000385692,14.4091
0.000385718,14.1435
0.000385718,14.1435
0.000385745,13.8942
0.000385747,13.8774
0.00038576,13.7609
0.00038577,13.6662
0.000385775,13.6255
0.000385796,13.449
0.000385803,13.3886
0.000385821,13.2474
0.000385831,13.1709
0.000385846,13.0615
0.000385859,12.9724
0.000385872,12.891
0.000385888,12.7915
0.00038589,12.7801
0.000385908,12.6719
0.000385916,12.6314
0.000385927,12.5719
0.000385944,12.4887
0.000385946,12.4796
0.000385949,12.4669
0.000385965,12.3961
0.000385972,12.3653
0.000385984,12.3205
0.000385986,12.3137
0.000386001,12.2548
0.000386002,12.2477
0.000386021,12.183
0.000386029,12.1596
0.000386042,12.1208
0.000386057,12.0819
0.000386064,12.0638
0.000386085,12.0214
0.000386104,11.992
0.000386123,11.9711
0.000386142,11.959
0.00038616,11.956
0.000386179,11.9625
0.000386198,11.9789
0.000386211,11.9978
0.000386217,12.0042
0.000386235,12.0355
0.000386239,12.0449
0.000386252,12.0742
0.000386259,12.0943
0.000386269,12.123
0.000386279,12.1576
0.000386285,12.1823
0.000386299,12.2358
0.000386302,12.2527
0.000386318,12.3298
0.000386319,12.3348
0.000386336,12.4302
0.000386338,12.4415
0.000386353,12.5395
0.000386358,12.572
0.00038637,12.6629
0.000386378,12.7221
0.000386387,12.8013
0.000386397,12.8932
0.000386404,12.9557
0.000386414,13.0587
0.000386417,13.0866
0.000386421,13.1261
0.000386437,13.3023
0.000386438,13.3134
0.000386455,13.5211
0.000386458,13.5572
0.000386472,13.7494
0.000386478,13.8428
0.000386489,13.9987
0.000386499,14.1608
0.000386506,14.286
0.00038652,14.5135
0.000386525,14.617
0.00038654,14.9032
0.000386544,14.9791
0.000386557,15.2539
0.000386561,15.3335
0.000386563,15.3757
0.000386582,15.8107
0.0003866,16.285
0.000386602,16.3341
0.000386619,16.7992
0.000386629,17.0699
0.000386636,17.2943
0.000386653,17.8229
0.000386655,17.8691
0.000386663,18.1389
0.00038667,18.3968
0.000386683,18.8522
0.000386687,19.008
0.000386704,19.6596
0.000386721,20.357
0.000386723,20.4381
0.000386732,20.8503
0.000386738,21.1042
0.000386757,21.9901
0.000386768,22.5712
0.000386775,22.9281
0.000386794,23.9258
0.000386797,24.1089
0.0003868,24.2674
0.000386806,24.6184
0.000386813,25.0001
0.000386834,26.2572
0.000386843,26.8238
0.000386854,27.5905
0.000386861,28.0323
0.000386876,29.0763
0.00038688,29.3844
0.000386897,30.6377
0.000386912,31.7817
0.000386918,32.2803
0.000386933,33.4988
0.000386947,34.6694
0.000386961,35.8946
0.000386976,37.1448
0.000386996,39.0325
0.000387003,39.7236
0.00038701,40.3382
0.000387037,42.9891
0.00038705,44.3331
0.000387083,47.6946
0.000387086,48.0399
0.000387114,50.9065
0.000387129,52.5335
0.000387158,55.55
0.000387165,56.2932
0.000387179,57.7322
0.000387193,59.1878
0.000387208,60.6149
0.000387215,61.288
0.000387229,62.6489
0.000387247,64.2985
0.000387272,66.4207
0.000387283,67.2922
0.000387286,67.552
0.000387308,69.1173
0.000387315,69.6139
0.000387339,71.071
0.000387344,71.3759
0.000387368,72.5228
0.000387372,72.6801
0.000387396,73.5253
0.000387399,73.6112
0.0003874,73.621
0.000387406,73.7501
0.000387427,74.1447
0.000387431,74.1886
0.00038744,74.2511
0.000387449,74.2524
0.000387461,74.2359
0.000387466,74.2088
0.000387488,73.8743
0.000387491,73.8321
0.000387497,73.6938
0.000387522,72.9245
0.000387529,72.6756
0.000387535,72.3858
0.000387554,71.5151
0.000387561,71.1585
0.000387586,69.6927
0.000387586,69.6927
0.000387593,69.2393
0.000387622,67.2076
0.000387631,66.5553
0.000387632,66.4139
0.000387666,63.6598
0.000387672,63.2184
0.000387675,62.9112
0.000387729,58.2334
0.000387757,55.6831
0.000387764,55.0593
0.000387785,53.3263
0.000387793,52.6369
0.000387806,51.5919
0.000387828,49.7977
