 Z=  16 A=  24  S  beta2=-0.09 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
  17.100   6.676316E-16   1.201761E-12
  17.200   4.005181E-16   6.762937E-13
  17.300   2.402744E-16   3.805858E-13
  17.400   1.441427E-16   2.141755E-13
  17.500   8.647250E-17   1.205278E-13
  17.600   4.525388E-17   6.022379E-14
  17.700   2.322529E-17   2.958506E-14
  17.800   1.191973E-17   1.453372E-14
  17.900   6.117470E-18   7.139722E-15
  18.000   3.139621E-18   3.507403E-15
  18.100   1.611323E-18   1.723019E-15
  18.200   8.269664E-19   8.464368E-16
  18.300   4.244174E-19   4.158139E-16
  18.400   2.178204E-19   2.042694E-16
  18.500   1.117902E-19   1.003478E-16
  18.600   5.737322E-20   4.929606E-17
  18.700   2.944521E-20   2.421679E-17
  18.800   1.511193E-20   1.189655E-17
  18.900   7.755777E-21   5.844205E-18
  19.000   3.980436E-21   2.870978E-18
  19.100   2.042848E-21   1.410374E-18
  19.200   1.048435E-21   6.928491E-19
  19.300   5.380798E-22   3.403636E-19
  19.400   2.761544E-22   1.672043E-19
  19.500   1.417286E-22   8.213947E-20
  19.600   7.273822E-23   4.035119E-20
  19.700   3.733086E-23   1.982260E-20
  19.800   1.915902E-23   9.737896E-21
  19.900   9.832835E-24   4.783762E-21
 Z=  16 A=  26  S  beta2=-0.17 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   6.496380E-02   1.021720E-01
   0.100   6.509841E-02   1.020878E-01
   0.200   6.542118E-02   1.018795E-01
   0.300   6.592158E-02   1.015573E-01
   0.400   6.657919E-02   1.011103E-01
   0.500   6.737495E-02   1.005550E-01
   0.600   6.825265E-02   9.989908E-02
   0.700   6.917214E-02   9.914544E-02
   0.800   7.008247E-02   9.831408E-02
   0.900   7.094270E-02   9.740891E-02
   1.000   7.169248E-02   9.642347E-02
   1.100   7.230366E-02   9.536925E-02
   1.200   7.270822E-02   9.423157E-02
   1.300   7.290084E-02   9.301896E-02
   1.400   7.284464E-02   9.172365E-02
   1.500   7.245577E-02   9.031076E-02
   1.600   7.176574E-02   8.878570E-02
   1.700   7.088652E-02   8.719956E-02
   1.800   6.958308E-02   8.542628E-02
   1.900   6.804823E-02   8.355006E-02
   2.000   6.609425E-02   8.144519E-02
   2.100   6.384147E-02   7.915300E-02
   2.200   6.144423E-02   7.677248E-02
   2.300   5.866843E-02   7.410584E-02
   2.400   5.575204E-02   7.131555E-02
   2.500   5.252064E-02   6.823243E-02
   2.600   4.912433E-02   6.495864E-02
   2.700   4.573514E-02   6.164188E-02
   2.800   4.214277E-02   5.806101E-02
   2.900   3.859172E-02   5.444242E-02
   3.000   3.493920E-02   5.062393E-02
   3.100   3.134139E-02   4.675475E-02
   3.200   2.794620E-02   4.299184E-02
   3.300   2.459829E-02   3.915809E-02
