 Z=  17 A=  25  Cl beta2=-0.11 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
  16.800   5.890498E-15   4.919255E-11
  16.900   3.542272E-15   2.870508E-11
  17.000   2.130158E-15   1.675013E-11
  17.100   1.280978E-15   9.774114E-12
  17.200   7.703206E-16   5.703438E-12
  17.300   4.632350E-16   3.328098E-12
  17.400   2.785680E-16   1.942028E-12
  17.500   1.675179E-16   1.133221E-12
  17.600   1.007375E-16   6.612628E-13
  17.700   5.319228E-17   3.431680E-13
  17.800   2.736944E-17   1.739815E-13
  17.900   1.408261E-17   8.820625E-14
  18.000   7.246038E-18   4.471936E-14
  18.100   3.728361E-18   2.267210E-14
  18.200   1.918383E-18   1.149445E-14
  18.300   9.870806E-19   5.827528E-15
  18.400   5.078903E-19   2.954477E-15
  18.500   2.613288E-19   1.497879E-15
  18.600   1.344636E-19   7.594044E-16
  18.700   6.918659E-20   3.850076E-16
  18.800   3.559912E-20   1.951936E-16
  18.900   1.831709E-20   9.896049E-17
  19.000   9.424838E-21   5.017162E-17
  19.100   4.849436E-21   2.543632E-17
  19.200   2.495218E-21   1.289587E-17
  19.300   1.283884E-21   6.538029E-18
  19.400   6.606071E-22   3.314691E-18
  19.500   3.399074E-22   1.680503E-18
  19.600   1.748952E-22   8.519921E-19
  19.700   8.999020E-23   4.319484E-19
  19.800   4.630337E-23   2.189919E-19
  19.900   2.382483E-23   1.110259E-19
 Z=  17 A=  27  Cl beta2= 0.23 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   6.251313E-02   1.003020E-01
   0.100   6.264463E-02   1.002214E-01
   0.200   6.295939E-02   1.000076E-01
   0.300   6.344092E-02   9.968159E-02
   0.400   6.408563E-02   9.923633E-02
   0.500   6.485834E-02   9.868351E-02
   0.600   6.572111E-02   9.803424E-02
   0.700   6.662541E-02   9.730482E-02
   0.800   6.753369E-02   9.651063E-02
   0.900   6.838877E-02   9.564825E-02
   1.000   6.915848E-02   9.473377E-02
   1.100   6.978251E-02   9.376296E-02
   1.200   7.024817E-02   9.274585E-02
   1.300   7.049999E-02   9.167190E-02
   1.400   7.051716E-02   9.053727E-02
   1.500   7.021951E-02   8.931430E-02
   1.600   6.970906E-02   8.802956E-02
   1.700   6.882269E-02   8.661324E-02
   1.800   6.773259E-02   8.511743E-02
   1.900   6.635310E-02   8.349795E-02
   2.000   6.457073E-02   8.166170E-02
   2.100   6.257762E-02   7.969865E-02
   2.200   6.021447E-02   7.747923E-02
   2.300   5.770666E-02   7.513732E-02
   2.400   5.497880E-02   7.260409E-02
   2.500   5.193614E-02   6.976604E-02
   2.600   4.880196E-02   6.679810E-02
   2.700   4.543551E-02   6.354644E-02
   2.800   4.207763E-02   6.022605E-02
   2.900   3.866834E-02   5.676667E-02
   3.000   3.513983E-02   5.307700E-02
   3.100   3.171215E-02   4.937986E-02
   3.200   2.827840E-02   4.554683E-02
   3.300   2.504896E-02   4.181163E-02
   3.400   2.197497E-02   3.811925E-02
   3.500   1.902073E-02   3.442685E-02
   3.600   1.633359E-02   3.092160E-02
   3.700   1.384302E-02   2.752525E-02
   3.800   1.165254E-02   2.439203E-02
   3.900   9.713492E-03   2.147734E-02
   4.000   7.998265E-03   1.876388E-02
   4.100   6.541880E-03   1.632615E-02
   4.200   5.295048E-03   1.411762E-02
   4.300   4.265525E-03   1.217635E-02
   4.400   3.413203E-03   1.046406E-02
   4.500   2.710959E-03   8.960217E-03
   4.600   2.145464E-03   7.661544E-03
   4.700   1.689239E-03   6.539538E-03
   4.800   1.327329E-03   5.579866E-03
   4.900   1.040009E-03   4.758956E-03
   5.000   8.126663E-04   4.060036E-03
   5.100   6.343061E-04   3.465791E-03
   5.200   4.943191E-04   2.962106E-03
   5.300   3.850306E-04   2.533819E-03
   5.400   2.996936E-04   2.170206E-03
   5.500   2.331645E-04   1.862398E-03
   5.600   1.814186E-04   1.600296E-03
   5.700   1.411941E-04   1.378008E-03
   5.800   1.099251E-04   1.188014E-03
   5.900   8.562422E-05   1.025961E-03
   6.000   6.676236E-05   8.880503E-04
   6.100   5.209392E-05   7.698177E-04
   6.200   4.069369E-05   6.689342E-04
   6.300   3.180668E-05   5.820239E-04
   6.400   2.488011E-05   5.073428E-04
   6.500   1.947851E-05   4.433204E-04
   6.600   1.525883E-05   3.879373E-04
   6.700   1.196342E-05   3.402230E-04
   6.800   9.384649E-06   2.986876E-04
   6.900   7.367358E-06   2.626092E-04
   7.000   5.791058E-06   2.313038E-04
   7.100   4.556520E-06   2.039405E-04
   7.200   3.591087E-06   1.800949E-04
   7.300   2.832830E-06   1.591783E-04
   7.400   2.237590E-06   1.408719E-04
   7.500   1.770074E-06   1.249029E-04
   7.600   1.401334E-06   1.108736E-04
   7.700   1.110465E-06   9.861193E-05
   7.800   8.801856E-07   8.779692E-05
   7.900   6.978755E-07   7.828123E-05
   8.000   5.534481E-07   6.990617E-05
   8.100   4.390436E-07   6.247279E-05
   8.200   3.485022E-07   5.587217E-05
   8.300   2.768187E-07   4.997083E-05
   8.400   2.202548E-07   4.468285E-05
   8.500   1.761481E-07   3.989226E-05
   8.600   1.408739E-07   3.561528E-05
   8.700   1.126635E-07   3.179686E-05
   8.800   9.010226E-08   2.838781E-05
   8.900   7.205901E-08   2.534427E-05
   9.000   5.762897E-08   2.262703E-05
   9.100   4.613758E-08   2.023377E-05
   9.200   3.694327E-08   1.809786E-05
   9.300   2.958120E-08   1.618743E-05
   9.400   2.368625E-08   1.447866E-05
   9.500   1.896605E-08   1.295027E-05
   9.600   1.518649E-08   1.158322E-05
   9.700   1.216012E-08   1.036048E-05
   9.800   9.755619E-09   9.267328E-06
   9.900   7.897971E-09   8.291714E-06
  10.000   6.394052E-09   7.418807E-06
  10.100   5.176507E-09   6.637795E-06
  10.200   4.190805E-09   5.939004E-06
  10.300   3.392799E-09   5.313778E-06
  10.400   2.746748E-09   4.754372E-06
  10.500   2.223717E-09   4.253857E-06
  10.600   1.795036E-09   3.814261E-06
  10.700   1.441996E-09   3.432370E-06
  10.800   1.158391E-09   3.088714E-06
  10.900   9.305639E-10   2.779466E-06
  11.000   7.475448E-10   2.501181E-06
  11.100   6.005211E-10   2.250758E-06
  11.200   4.824133E-10   2.025408E-06
