Energy,Data
51549.6,0.000841837
51551.2,0.00089376
51552.6,0.000944904
51554.1,0.00100078
51555.5,0.00106203
51557,0.00112939
51558.4,0.00120377
51559.8,0.00128625
51561.3,0.00137816
51562.5,0.00146914
51563.7,0.00155712
51564.8,0.00165419
51565.9,0.00176193
51567,0.00188234
51567.9,0.00198251
51568.7,0.00209263
51569.5,0.00221449
51570.4,0.0023502
51571.2,0.00249101
51571.8,0.00262332
51572.5,0.00276982
51573.1,0.00293289
51573.8,0.00311542
51574.5,0.00332083
51575.1,0.00355334
51575.6,0.00372573
51576,0.00391395
51576.4,0.00411991
51576.9,0.00434568
51577.3,0.00459358
51577.8,0.0048662
51578.2,0.00513794
51578.5,0.005404
51578.9,0.00569234
51579.2,0.006005
51579.6,0.0063442
51580,0.00671234
51580.3,0.00711192
51580.7,0.00754569
51581,0.00801664
51581.4,0.00852794
51581.8,0.00908283
51582.1,0.00968486
51582.5,0.0103379
51582.8,0.0110458
51583.2,0.0118128
51583.6,0.0126433
51583.9,0.0134644
51584.3,0.014683
51584.8,0.016025
51585.2,0.0175003
51585.7,0.0191197
51586.1,0.0208936
51586.6,0.0228348
51587,0.0249532
51587.5,0.0272611
51587.9,0.0297695
51588.4,0.0324906
51588.8,0.0350022
51589.2,0.0383071
51589.7,0.0418797
51590.2,0.0457308
51590.6,0.0498705
51591.1,0.0543072
51591.6,0.0590475
51592.1,0.0640963
51592.7,0.0710119
51593.2,0.0777792
51593.8,0.0849659
51594.5,0.0951862
51595.2,0.106093
51596.2,0.121254
51597.2,0.137286
51598.8,0.166376
51600.7,0.199179
51601.9,0.218712
51602.9,0.233901
51603.7,0.244422
51604.4,0.252888
51605.2,0.260897
51605.9,0.266043
51606.5,0.269632
51607.1,0.272092
51607.7,0.273287
51608,0.273436
51608.8,0.2724
51609.5,0.270159
51610.1,0.266779
51610.7,0.261849
51611.5,0.254621
51612.4,0.243979
51613.3,0.232837
51614.2,0.218596
51615.3,0.200045
51617,0.16999
51618.6,0.141906
51619.8,0.122535
51620.6,0.11028
51621.3,0.0986779
51621.9,0.0904505
51622.5,0.0826598
51623.1,0.0748266
51623.6,0.0692737
51624,0.0640223
51624.5,0.0590719
51625,0.0544192
51625.4,0.0500595
51625.9,0.0459867
51626.3,0.0421927
51626.9,0.0383182
51627.3,0.0353747
51627.7,0.0326353
51628.1,0.030089
51628.5,0.027729
51629,0.0255448
51629.4,0.0235274
51629.8,0.021667
51630.2,0.019955
51630.6,0.0183815
51631.1,0.0169384
51631.4,0.0157972
51631.8,0.0147399
51632.1,0.0137608
51632.5,0.0128552
51632.8,0.0120178
51633.2,0.0112444
51633.6,0.0105303
51633.9,0.00987168
51634.3,0.00926398
51634.6,0.0087039
51635,0.00818765
51635.4,0.00771207
51635.7,0.00727373
51636.1,0.00686995
51636.4,0.00649781
51636.8,0.00615489
51637.2,0.00577167
51637.7,0.00542447
51638.1,0.00510952
51638.6,0.0048236
51639,0.00456358
51639.4,0.00432687
51639.9,0.00411096
51640.3,0.00391373
51640.8,0.00373309
51641.4,0.00348963
51642.1,0.00327466
51642.7,0.00308374
51643.4,0.00291334
51644.1,0.00274722
51645,0.00257532
51645.8,0.00242306
51646.6,0.00228712
51647.5,0.00216485
51648.3,0.00205415
51649.4,0.00192163
51650.6,0.00180356
51651.7,0.00169754
51652.8,0.00160173
51653.9,0.00151762
51654.9,0.00144062
51656.4,0.0013475
51657.8,0.00126381
51659.3,0.00118824
51660.7,0.00111969
51662.1,0.00105728
51663.6,0.00100027
51665.1,0.000945244
51666.7,0.000892375
51668.3,0.000844076
51669.9,0.00079982
51671.5,0.000759155
51673.1,0.000721693
51675.5,0.000670782
51677.1,0.000639951
51679.3,0.000600436
51681.6,0.000564683
51683.8,0.000532215
51686,0.000502636
51688.3,0.000475604
51690.5,0.000450832
51692.8,0.000428071
51695,0.000407106
51697.9,0.000382493
51700.8,0.000360206
51703.6,0.000339955
51706.5,0.0003215
51709.4,0.000304631
51712.3,0.00028917
51715.1,0.000274963
51718,0.000261876
51722.2,0.000244722
51726.3,0.000229373
51730.5,0.000215584
51734.6,0.00020315
51738.8,0.000191892
51743,0.000181662
51747.1,0.000172335
51751.3,0.000163807
51756.4,0.00015428
51761.5,0.000145696
51766.6,0.000137935
51771.7,0.000130894
51776.8,0.000124483
51782,0.000118628
51789.6,0.000110753
51796,0.000104913
51803.7,9.86E-05
51811.4,9.31E-05
51819.1,8.81E-05
51826.7,8.37E-05
51834.4,7.97E-05
51842.1,7.60E-05
51849.7,7.27E-05
51857.7,6.97E-05
51869.9,6.54E-05
51882.1,6.18E-05
51894.4,5.86E-05
51906.6,5.57E-05
51918.8,5.32E-05
51931.2,5.10E-05
51943.5,4.90E-05
51960,4.67E-05
51976.4,4.47E-05
51995.1,4.27E-05
52016.1,4.09E-05
52037,3.93E-05
52058,3.79E-05
52078.5,3.68E-05
52108.6,3.54E-05
52138.7,3.42E-05
52170.6,3.33E-05
52203.4,3.25E-05
52236.2,3.18E-05
52276.9,3.12E-05
52317.6,3.07E-05
52378.6,3.03E-05
52435.2,3.01E-05
52495.8,3.00E-05
52569.8,3.01E-05
52667,3.05E-05
52765.3,3.10E-05
52885.9,3.20E-05
52946.7,3.25E-05
52952.6,3.25E-05
52957.6,3.22E-05
52961.8,3.18E-05
52969,3.08E-05
52972.2,3.06E-05
52973.7,3.06E-05
52976.5,3.07E-05
52979.8,3.10E-05
52987.9,3.23E-05
52991.5,3.27E-05
52996.9,3.30E-05
53007.2,3.32E-05
53147.4,3.48E-05
53270.3,3.65E-05
53410.7,3.86E-05
53551.1,4.11E-05
53668.1,4.33E-05
53808.6,4.63E-05
53913.9,4.88E-05
54019.2,5.16E-05
54124.5,5.46E-05
54229.9,5.79E-05
54335.2,6.15E-05
54440.5,6.54E-05
54542.9,6.97E-05
54644.1,7.43E-05
54754.1,7.98E-05
54855.2,8.55E-05
54949.1,9.13E-05
55039,9.75E-05
55123.9,0.000103939
55203.5,0.000110535
55271.4,0.000116665
55341.6,0.000123555
55411.8,0.000131065
55482,0.000139275
55552.2,0.000148277
55622.4,0.000158165
55698.4,0.000170008
55762.3,0.000181011
55831.4,0.000194157
55899.3,0.00020847
55967.1,0.000224391
56017.9,0.000237582
56057,0.000248482
56123.2,0.000268787
56177.7,0.000287347
56232.2,0.000307874
56293.4,0.000333605
56334.3,0.000352606
56375.1,0.000373276
56416,0.000395796
56456.8,0.000420394
56497.7,0.000447331
56538.5,0.000476916
56579.4,0.000509501
56620.2,0.00054551
56661.1,0.000585432
56701.9,0.00062986
56732.6,0.00066656
56763.2,0.000706526
56793.8,0.000750152
56824.5,0.0007979
56855.1,0.000850314
56885.7,0.000908031
56913.8,0.00096622
56941.9,0.00103001
56970.8,0.00110258
57001.5,0.00118811
57032.1,0.00128393
57052.3,0.00135372
57072.4,0.00142865
57092.5,0.00150993
57112.6,0.00159821
57132.5,0.00169363
57152.3,0.00179686
57172,0.00190979
57191.7,0.00203383
57209.8,0.00215769
57226.1,0.00227911
57242.5,0.00241137
57258.8,0.00255582
57275.1,0.00271355
57291.5,0.00288623
57307.8,0.00307579
57324.1,0.0032845
57340.5,0.003515
57356.8,0.00377043
57373.2,0.0040545
57385.4,0.00428896
57397.7,0.00454417
57409.9,0.00482264
57422.2,0.00512725
57434.4,0.00546137
57446.7,0.00582889
57458.9,0.00623439
57471.2,0.00668322
57483.5,0.00718174
57495.7,0.00773747
57508,0.00835937
57516.1,0.00881573
57524.3,0.00930927
57532.1,0.00981658
57539.4,0.0103363
57546.8,0.0108984
57554.1,0.0115074
57561.5,0.0121682
57568.8,0.0128868
57576.2,0.0136692
57583.5,0.0145223
57590.1,0.015347
57598.6,0.0165383
57607.2,0.0178717
57612.9,0.0188504
57618.7,0.0199097
57624.4,0.0210581
57630.1,0.0223057
57635.4,0.0235628
57642.8,0.02548
57647.7,0.0268861
57652.6,0.028407
57657.5,0.030055
57662.4,0.0318439
57667.3,0.0337893
57672.2,0.0359088
57677.9,0.0386286
57683.6,0.0416492
57689.3,0.045013
57695,0.0487687
57698.9,0.051518
57702.7,0.0544854
57707.6,0.0586551
57712.5,0.063269
57717.4,0.0683819
57722.3,0.0740546
57727.2,0.0803535
57732.1,0.0873496
57737,0.0951171
57741.9,0.103729
57746.8,0.113255
57751.7,0.123748
57756.6,0.135239
57761.5,0.147717
57766.4,0.161111
57772.9,0.180107
57784.8,0.215585
57790.4,0.230961
57794.1,0.240108
57797.8,0.248011
57801.5,0.254371
57805.2,0.258932
57808.9,0.261498
57811.6,0.262044
57815.5,0.260832
57819.4,0.257341
57823.2,0.25174
57827.1,0.244285
57831,0.235298
57835.7,0.222876
57842.5,0.203074
57852.7,0.172551
57857.8,0.157986
57862.8,0.144644
57867.7,0.132428
57872.6,0.121205
57877.5,0.110972
57882.4,0.101693
57887.3,0.0933077
57892.2,0.0857472
57897.1,0.0789374
57902,0.0728052
57906.9,0.0672805
57911.8,0.0622989
57915.6,0.0587615
57919.4,0.0554914
57923.2,0.0524653
57927,0.0496622
57930.9,0.0470625
57936.6,0.0435066
57942.3,0.0403171
57946.7,0.0381044
57951,0.0360604
57955.4,0.0341691
57961.9,0.0315884
57968.4,0.0292789
57975,0.0272052
57979.9,0.0257867
57985.3,0.0243331
57990.8,0.0229957
57996.2,0.0217628
58001.7,0.0206241
58007.1,0.0195706
58015.3,0.0181326
58020.7,0.0172589
58027.4,0.0162663
58034.1,0.0153561
58040.8,0.0145192
58047.6,0.013747
58054.3,0.0130331
58064.3,0.0120605
58074.4,0.011192
58082.4,0.0105664
58090.4,0.009992
58098.4,0.00946331
58106.4,0.00897487
58118.4,0.00830873
58130.4,0.00771336
58142.4,0.0071758
58154.7,0.00668583
58167,0.00624416
58179.2,0.0058447
58191.5,0.00548227
58203.7,0.00515245
58216,0.00485145
58228.2,0.00457603
58240.5,0.00432338
58252.7,0.00409107
58269.1,0.00380934
58285.4,0.00355573
58301.8,0.00332663
58318.1,0.003119
58334.4,0.00293022
58350.8,0.0027581
58367.1,0.00260074
58383.4,0.00245652
58399.8,0.00232447
58420.2,0.00217384
58440.6,0.00203687
58461.1,0.00191238
58481.5,0.00179916
58501.2,0.00169904
58521,0.00160713
58540.7,0.0015225
58560.4,0.00144438
58580.9,0.00136976
58601.3,0.0013008
58631.9,0.00120679
58659.2,0.00113156
58676.2,0.00108812
58710.2,0.00100853
58740.9,0.000944073
58771.5,0.000885651
58802.1,0.000832526
58832.8,0.000784069
58863.4,0.000739745
58894,0.000699099
58934.9,0.000649965
58975.7,0.000605881
59016.6,0.00056617
59057.4,0.000530277
59098.3,0.000497722
59139.1,0.000468107
59180,0.000441084
59220.8,0.000416362
59261.7,0.000393683
59309.3,0.000369773
59336.5,0.000356794
59391,0.000333106
59445.5,0.000311731
59499.9,0.000292375
59554.4,0.000274792
59608.9,0.000258771
59663.3,0.000244132
59717.8,0.00023072
59772.2,0.0002184
59826.7,0.000207058
59881.2,0.000196591
59958.8,0.000183049
60028.4,0.000172023
60085.9,0.000163712
60143.4,0.000155962
60211,0.000147566
60278.6,0.000139844
60346.2,0.000132719
60413.8,0.000126182
60481.4,0.000120064
60549,0.000114413
60650.4,0.0001067
60751.7,9.97E-05
60853.1,9.35E-05
60954.5,8.77E-05
61055.9,8.26E-05
61157.3,7.79E-05
61258.7,7.35E-05
61360,6.96E-05
61495.2,6.48E-05
61630.4,6.05E-05
61774,5.64E-05
61924.4,5.26E-05
62076.5,4.91E-05
62211.7,4.63E-05
62380.7,4.31E-05
62552.3,4.03E-05
62714.6,3.76E-05
62776.7,3.66E-05
62941.7,3.47E-05
63160.5,3.22E-05
63360.7,3.01E-05
63573.6,2.81E-05
63797.5,2.62E-05
64029.9,2.44E-05
64232.6,2.30E-05
64469.2,2.16E-05
64720.6,2.02E-05
64983.9,1.89E-05
65234.6,1.77E-05
65507.4,1.66E-05
65780.3,1.56E-05
66053.2,1.47E-05
66380.6,1.38E-05
66694.4,1.29E-05
67013.7,1.22E-05
67363,1.15E-05
67668.6,1.09E-05
67865.1,1.06E-05
67982.9,1.05E-05
68048.4,1.04E-05
68113.9,1.05E-05
68183.2,1.06E-05
68199,1.06E-05
68226.9,1.05E-05
68250.4,1.04E-05
68321.8,9.99E-06
68360.6,9.80E-06
68399.9,9.67E-06
68458.8,9.52E-06
68576.7,9.32E-06
68869.2,8.91E-06
69305.8,8.37E-06
69777.9,7.86E-06
70255.4,7.39E-06
70746.6,6.97E-06
71292.3,6.55E-06
71838.1,6.18E-06
72383.8,5.86E-06
72984.1,5.54E-06
73584.4,5.27E-06
74130.2,5.05E-06
74839.7,4.80E-06
75454.9,4.60E-06
75462,4.61E-06
75466.3,4.63E-06
75470.2,4.67E-06
75473.2,4.74E-06
75475.4,4.81E-06
75477.6,4.91E-06
75480.5,5.06E-06
75487.8,5.54E-06
75490.1,5.67E-06
75492.3,5.75E-06
75494.4,5.79E-06
75495.1,5.79E-06
75497.2,5.77E-06
75498.9,5.71E-06
75500.9,5.62E-06
75504,5.44E-06
75508.2,5.17E-06
75511.3,4.99E-06
75513.5,4.88E-06
75515.8,4.80E-06
75518.3,4.73E-06
75521.7,4.67E-06
75526.1,4.63E-06
75532.8,4.61E-06
75580.6,4.58E-06
76097.1,4.44E-06
76852.4,4.28E-06
77550,4.16E-06
78347.3,4.04E-06
79144.6,3.96E-06
79941.8,3.91E-06
80748.2,3.88E-06
81151.4,3.88E-06
81795.5,3.89E-06
82465.8,3.93E-06
83149.1,3.99E-06
83739.1,4.06E-06
84282.4,4.14E-06
84825.7,4.25E-06
85345,4.39E-06
85734.6,4.51E-06
86092.2,4.65E-06
86320,4.76E-06
86604.7,4.91E-06
86872.4,5.09E-06
87114.4,5.28E-06
87308,5.47E-06
87501.7,5.70E-06
87652.6,5.91E-06
87755.1,6.08E-06
87857.6,6.27E-06
87960.1,6.48E-06
88051.2,6.70E-06
88142.3,6.94E-06
88233.4,7.22E-06
88324.5,7.54E-06
88404.3,7.86E-06
88484,8.22E-06
88573.7,8.70E-06
88646.3,9.14E-06
88711.8,9.60E-06
88780.1,1.01E-05
88825.7,1.05E-05
88871.2,1.10E-05
88916.8,1.15E-05
88962.4,1.20E-05
89019.3,1.28E-05
89062,1.34E-05
89104.7,1.42E-05
89147.4,1.50E-05
89190.2,1.59E-05
89224.3,1.67E-05
89258.5,1.75E-05
89292.7,1.85E-05
89326.8,1.95E-05
89361,2.07E-05
89395.2,2.20E-05
89429.3,2.35E-05
89463.5,2.51E-05
89497.7,2.69E-05
89520.5,2.83E-05
89543.2,2.98E-05
89566,3.13E-05
89588.8,3.31E-05
89611.6,3.50E-05
89634.4,3.71E-05
89657.1,3.93E-05
89679.9,4.18E-05
89702.7,4.46E-05
89725.5,4.77E-05
89748.2,5.11E-05
89771,5.48E-05
89788.1,5.79E-05
89805.2,6.14E-05
89822.3,6.51E-05
89839.4,6.91E-05
89856.4,7.36E-05
89873.5,7.85E-05
89890.6,8.40E-05
89907.7,9.00E-05
89924.8,9.66E-05
89941.9,0.000104082
89959,0.000112398
89970.3,0.000118501
89981.7,0.000125106
89993.1,0.000132271
90004.5,0.000140057
90015.2,0.000147985
90025.2,0.000155997
90035.1,0.000164664
90045.1,0.000174057
90055.1,0.000184259
90065,0.000195365
90075,0.00020748
90085,0.000220724
90093.9,0.000233608
90105.6,0.000252353
90113.4,0.00026611
90121.3,0.000281011
90129.1,0.000297179
90136.9,0.00031475
90144.7,0.00033389
90152.6,0.000354784
90162.2,0.000383153
90168.6,0.000403952
90175,0.000426449
90181.4,0.000450834
90187.8,0.000477322
90194.2,0.000506158
90200.6,0.000537626
90206.5,0.000569062
90211.8,0.000600042
90217.2,0.000633563
90222.5,0.000669905
90227.8,0.000709391
90233.2,0.000752392
90238.5,0.000799338
90243.9,0.000850732
90248.6,0.00090088
90252.8,0.000948742
90257,0.00100046
90261.2,0.00105644
90265.4,0.00111718
90269.6,0.00118322
90273.8,0.0012552
90278,0.00133382
90281.8,0.00141007
90286.7,0.00152047
90290,0.00160133
90293.2,0.00168872
90296.5,0.0017834
90299.8,0.00188617
90303.1,0.00199802
90306.3,0.00212002
90309.2,0.00223538
90312,0.00236033
90314.9,0.00249599
90317.7,0.00264362
90320.6,0.00280468
90323.4,0.00298084
90326.3,0.00317408
90329.1,0.00338667
90331.4,0.0035725
90333.7,0.00377404
90335.9,0.00399312
90338.2,0.00423187
90340.5,0.00449276
90342.8,0.00477862
90345.1,0.0050928
90347.3,0.0054392
90349.9,0.00587328
90351.6,0.00619247
90353.3,0.00653869
90355,0.00691517
90356.7,0.0073256
90358.4,0.00777425
90360.1,0.00826612
90361.8,0.00877875
90363.3,0.00931052
90364.9,0.00989299
90366.4,0.0105329
90367.9,0.0112379
90369.5,0.0120171
90371,0.0128809
90372.5,0.0138415
90373.9,0.0147879
90375.1,0.0156967
90376.3,0.0166896
90377.5,0.0177761
90378.7,0.0189664
90379.9,0.020272
90381.1,0.0217052
90382.3,0.0232791
90383.4,0.0248792
90384.4,0.0264852
90385.4,0.0282248
90386.5,0.0301081
90387.5,0.0321449
90388.5,0.034345
90389.5,0.0367178
90390.6,0.0392721
90391.9,0.0428123
90393.1,0.0463262
90394.3,0.0501153
90395.5,0.0541835
90396.7,0.0585278
90398.1,0.0642779
90399.5,0.069927
90401.6,0.0789323
90404.3,0.0916409
90408.4,0.110896
90410.4,0.119859
90411.8,0.125324
90413.2,0.130245
90414.6,0.134773
90416.2,0.138638
90417.3,0.140825
90418.5,0.14236
90419.7,0.143214
90420.4,0.143396
90421.7,0.143042
90422.9,0.14187
90424.2,0.139903
90425.5,0.137185
90426.9,0.133297
90428.3,0.128629
90429.7,0.123298
90431.8,0.114463
90434.6,0.10195
90438.7,0.082733
90440.7,0.0735792
90442.5,0.0661653
90444.1,0.0599199
90445.3,0.055543
90446.5,0.0514385
90447.7,0.0476106
90449,0.0437322
90450,0.040921
90451,0.0383003
90452.1,0.0358627
90453.1,0.0335997
90454.1,0.0315024
90455.1,0.0295612
90456.2,0.0277664
90457.3,0.0259977
90458.4,0.0242724
90459.6,0.022697
90460.8,0.0212583
90461.9,0.0199437
90463.1,0.0187418
90464.3,0.0176417
90465.4,0.0166337
90466.8,0.0155826
90468.3,0.0145145
90469.8,0.0135536
90471.3,0.0126867
90472.8,0.0119022
90474.3,0.0111902
90475.8,0.0105422
90477.3,0.00995062
90478.9,0.00936749
90480.6,0.00879807
90482.4,0.00828069
90484.1,0.00780897
90485.9,0.00737746
90487.6,0.00698141
90489.4,0.00661667
90492,0.00612035
90494.1,0.00575955
90496.2,0.00542685
90499,0.00501917
90501.8,0.00464384
90504.8,0.00427152
90507.9,0.00389901
90511.7,0.00347717
90514.6,0.00316591
90516.9,0.00294101
90518.8,0.00275835
90520.6,0.00260816
90522.7,0.00244541
90524.5,0.0023189
90526.4,0.00220981
90527.7,0.0021413
90529.3,0.00207312
90531,0.00201077
90532.8,0.00196099
90534.6,0.00192009
90536.7,0.00188447
90539.9,0.00184441
90546.6,0.00176989
90550.7,0.00171286
90554.8,0.00164514
90567.3,0.00141898
90571.4,0.00134798
90577.4,0.00125335
90583.4,0.00116789
90589.4,0.00109082
90595.4,0.00102121
90600.9,0.000963652
90606.3,0.000910936
90611.8,0.000862543
90617.2,0.000818025
90622.7,0.000776982
90630.9,0.000721186
90639.1,0.000671426
90645.6,0.000635394
90652.1,0.000602322
90658.7,0.000571898
90668.5,0.000530645
90678.3,0.00049395
90688.1,0.000461127
90695.8,0.000437922
90704.5,0.000413604
90713.2,0.000391381
90721.9,0.000371022
90730.7,0.000352321
90739.4,0.000335102
90752.5,0.000311718
90761.2,0.000297569
90772.1,0.000281314
90783,0.000266486
90793.9,0.000252899
90804.8,0.000240401
90821.2,0.000223489
90837.6,0.000208488
90854.5,0.000194695
90872.5,0.000181656
90890.5,0.000170024
90908.5,0.000159604
90926.5,0.000150247
90944.5,0.000141808
90961.6,0.000134493
90978.8,0.000127821
91001.7,0.000119804
91024.6,0.000112646
91047.9,0.000106119
91071.7,0.000100157
91095.4,9.48E-05
91119.1,8.99E-05
91142.6,8.56E-05
91165.7,8.17E-05
91200.5,7.64E-05
91234.6,7.19E-05
91267.3,6.80E-05
91300,6.45E-05
91332.7,6.14E-05
91354.6,5.95E-05
91398.2,5.61E-05
91435.5,5.35E-05
91472.8,5.11E-05
91522.5,4.83E-05
91572.2,4.59E-05
91623.1,4.37E-05
91675.2,4.17E-05
91727.2,3.99E-05
91779.2,3.83E-05
91833.5,3.69E-05
91890,3.55E-05
91961.8,3.40E-05
92049.1,3.25E-05
92136.4,3.12E-05
92210.2,3.02E-05
92300.8,2.92E-05
92378.1,2.84E-05
92493.7,2.75E-05
92608.8,2.68E-05
92723.4,2.61E-05
92837.9,2.57E-05
92990.6,2.52E-05
93151.7,2.48E-05
93329.6,2.46E-05
93516,2.45E-05
93748.9,2.46E-05
93981.9,2.48E-05
94214.8,2.53E-05
94447.8,2.58E-05
94686.1,2.66E-05
94969.9,2.76E-05
95254.9,2.89E-05
95518.3,3.03E-05
95782.1,3.20E-05
96050.9,3.38E-05
96275.3,3.56E-05
96526.3,3.79E-05
96764.2,4.03E-05
97002.2,4.30E-05
97186,4.53E-05
97382.9,4.81E-05
97568.1,5.10E-05
97735.5,5.38E-05
97941.9,5.77E-05
98114.9,6.13E-05
98288,6.54E-05
98471.7,7.01E-05
98629.2,7.46E-05
98805.2,8.03E-05
98942.1,8.51E-05
99088.5,9.08E-05
99227,9.67E-05
99376.7,0.000103843
99510,0.000110885
99646.8,0.000118896
99768.3,0.000126774
99864.4,0.000133577
99960.5,0.000140945
100057,0.000148948
100153,0.000157656
100249,0.000167148
100345,0.000177525
100453,0.000190422
100549,0.000203109
100621,0.00021345
100693,0.000224598
100765,0.000236639
100837,0.00024967
100909,0.000263803
100980,0.000278897
101050,0.000295
101118,0.00031224
101186,0.00033068
101255,0.000351541
101291,0.000363029
101363,0.000387913
101450,0.000421191
101507,0.000445832
101565,0.000472699
101623,0.000502042
101680,0.000534177
101738,0.000569461
101796,0.000608323
101853,0.000651251
101911,0.000698837
101954,0.000738003
101997,0.000780505
102041,0.000826727
102084,0.000877115
102127,0.000932193
102170,0.000992564
102214,0.00105893
102257,0.00113211
102300,0.00121301
102343,0.00130275
102386,0.00140263
102415,0.00147565
102444,0.00155432
102473,0.00163943
102502,0.00173169
102528,0.00182236
102564,0.00195869
102600,0.00211068
102626,0.00223114
102654,0.00237217
102682,0.002527
102710,0.00269659
102736,0.00287234
102761,0.00305509
102786,0.00325548
102811,0.00347581
102835,0.00370879
102858,0.00395446
102881,0.00422447
102904,0.00452203
102927,0.00485086
102950,0.00521532
102968,0.00551506
102985,0.00584012
103002,0.00619329
103020,0.00657771
103037,0.00699695
103054,0.00745498
103072,0.00795649
103089,0.00850657
103106,0.00911119
103123,0.00977705
103141,0.0105118
103158,0.011324
103175,0.0122233
103193,0.0132207
103210,0.0143284
103227,0.0155595
103239,0.0164559
103250,0.0174181
103262,0.0184506
103273,0.0195579
103285,0.0207443
103296,0.0220142
103314,0.0240824
103331,0.0263526
103348,0.0288248
103366,0.0314871
103388,0.0352004
103421,0.0408131
103443,0.0443647
103460,0.0467197
103472,0.0481597
103485,0.0493936
103494,0.050072
103504,0.0505191
103514,0.0507219
103517,0.0507339
103527,0.0505785
103538,0.0501319
103548,0.0494092
103559,0.0484326
103573,0.0467865
103585,0.0451276
103603,0.0423415
103657,0.0332995
103675,0.0304707
103692,0.0278952
103709,0.025514
103727,0.0233344
103744,0.0213532
103756,0.0201381
103767,0.0190033
103779,0.0179445
103796,0.016489
103813,0.0151795
103831,0.0140011
103848,0.0129399
103865,0.0119833
103882,0.0111198
103900,0.0103391
103917,0.00963185
103934,0.0089901
103952,0.00840658
103969,0.00787499
103986,0.00738971
104003,0.00694589
104021,0.00653916
104038,0.00616575
104055,0.00582221
104073,0.00550565
104096,0.00512098
104119,0.00477414
104142,0.00446048
104165,0.00417603
104188,0.00391738
104211,0.00368157
104237,0.00344044
104266,0.00319898
104295,0.00298192
104323,0.00278662
104351,0.00261663
104377,0.00246831
104403,0.00233242
104429,0.00220741
104456,0.00208912
104484,0.00197724
104512,0.0018743
104553,0.00173436
104596,0.00160402
104640,0.00148787
104683,0.00138389
104726,0.00129043
104769,0.00120613
104812,0.00112984
104856,0.00106059
104899,0.000997562
104942,0.000940034
104985,0.000887386
105029,0.000839073
105072,0.000794625
105130,0.000740659
105187,0.000692115
105245,0.000648191
105302,0.00060841
105360,0.000572187
105418,0.00053918
105475,0.000508959
105533,0.000481272
105591,0.000455849
105668,0.000425021
105744,0.000397211
105812,0.000375095
105879,0.000354821
105946,0.000336181
106013,0.000319006
106086,0.000302058
106158,0.000286453
106230,0.000272056
106302,0.000258745
106374,0.000246413
106482,0.000229592
106590,0.000214413
106686,0.000202221
106782,0.000191065
106878,0.000180837
106974,0.000171438
107070,0.000162779
107166,0.000154785
107262,0.000147389
107359,0.000140532
107503,0.000131177
107647,0.000122711
107791,0.000115124
107935,0.000108212
108079,0.000101957
108223,9.63E-05
108367,9.11E-05
108511,8.63E-05
108704,8.05E-05
108896,7.53E-05
109088,7.07E-05
109280,6.65E-05
109472,6.27E-05
109664,5.92E-05
109905,5.53E-05
110145,5.18E-05
110385,4.87E-05
110625,4.58E-05
110913,4.28E-05
111202,4.00E-05
111513,3.74E-05
111824,3.51E-05
112156,3.29E-05
112476,3.09E-05
112840,2.90E-05
113181,2.72E-05
113266,2.67E-05
113309,2.62E-05
113352,2.56E-05
113383,2.51E-05
113402,2.49E-05
113410,2.49E-05
113434,2.50E-05
113478,2.53E-05
113515,2.54E-05
113531,2.54E-05
113605,2.53E-05
113845,2.46E-05
114370,2.28E-05
114799,2.16E-05
115118,2.07E-05
115668,1.94E-05
116165,1.83E-05
116669,1.74E-05
117152,1.66E-05
117684,1.59E-05
118252,1.52E-05
118883,1.45E-05
119514,1.40E-05
120145,1.35E-05
120776,1.32E-05
121408,1.30E-05
122039,1.28E-05
122566,1.28E-05
123092,1.28E-05
123618,1.30E-05
124144,1.32E-05
124565,1.34E-05
124986,1.38E-05
125407,1.42E-05
125723,1.46E-05
126039,1.50E-05
126355,1.56E-05
126670,1.62E-05
126881,1.67E-05
127135,1.74E-05
127454,1.83E-05
127708,1.92E-05
127963,2.02E-05
128217,2.14E-05
128408,2.24E-05
128599,2.35E-05
128790,2.47E-05
128918,2.56E-05
129070,2.68E-05
129223,2.81E-05
129375,2.95E-05
129528,3.11E-05
129688,3.30E-05
129850,3.51E-05
129972,3.69E-05
130104,3.90E-05
130258,4.17E-05
130400,4.46E-05
130535,4.76E-05
130619,4.97E-05
130724,5.26E-05
130840,5.60E-05
130939,5.93E-05
131039,6.30E-05
131138,6.70E-05
131238,7.14E-05
131337,7.64E-05
131437,8.19E-05
131503,8.60E-05
131569,9.04E-05
131635,9.51E-05
131702,0.00010029
131768,0.000105918
131834,0.000112058
131901,0.000118776
131967,0.000126145
132000,0.000130067
132066,0.000138573
132133,0.000147971
132199,0.00015839
132265,0.000169957
132327,0.000182025
132389,0.000195461
132437,0.000206876
132485,0.000219331
132517,0.00022828
132570,0.000244427
132623,0.000262298
132668,0.000278945
132712,0.000297237
132756,0.000316628
132795,0.000336246
132835,0.000357726
132875,0.000381299
132915,0.000407239
132954,0.000435858
132994,0.000467527
133034,0.000502669
133074,0.00054179
133113,0.000585474
133140,0.000617472
133167,0.00065204
133193,0.000689444
133220,0.000729976
133246,0.000773968
133273,0.000821788
133299,0.000873855
133326,0.000930628
133352,0.000992628
133379,0.00106043
133405,0.00113468
133432,0.00121608
133458,0.00130542
133485,0.00140354
133511,0.00151136
133538,0.00162983
133564,0.00175994
133591,0.00190266
133617,0.00205888
133644,0.00222931
