id,max_depth,mss,msl,mt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path
58,79,15,5,one_hot,standard,0.0915725904423569,0.0357716313194419,0.9520347797970472,0.0346198411260032,0.9520347797970472,0.1192959657779688,0.0575124008329337,0.923399173178639,0.0467832104534584,0.9233980474625734,0.119960228212914,0.0581447653852504,0.9221503504621368,0.0466689727975799,0.9221500698710832,E:\ML_Models_EXFOR\DT_B0\DT79_MSS15_MSL5_standard_one_hot_B0_v1\DT79_MSS15_MSL5_standard_one_hot_B0_v1.joblib,36.71322679519653,E:\ML_Models_EXFOR\DT_B0\DT79_MSS15_MSL5_standard_one_hot_B0_v1\scaler.pkl
11,60,10,1,one_hot,none,0.0708521602814214,0.0240474797633031,0.9682465145951772,0.0243068228433724,0.9682465145951772,0.1256967272152545,0.0684517783491867,0.9103114391299127,0.0457995606416399,0.9103105714221532,0.1243929824459729,0.0670092512894501,0.912099596957146,0.0458508675685339,0.9120983339003744,E:\ML_Models_EXFOR\DT_B0\DT60_MSS10_MSL1_none_one_hot_B0_v1\DT60_MSS10_MSL1_none_one_hot_B0_v1.joblib,35.521509885787964,E:\ML_Models_EXFOR\DT_B0\DT60_MSS10_MSL1_none_one_hot_B0_v1\scaler.pkl
59,77,15,7,one_hot,standard,0.0947969914207154,0.0382618222571727,0.9485238692596574,0.0361818325651865,0.9485238692596574,0.1189745656251169,0.0575432777312807,0.923124688950462,0.0468009987376186,0.923124115086566,0.1198481744773781,0.0586121465904531,0.9211480921456284,0.0468524926417907,0.9211473091951412,E:\ML_Models_EXFOR\DT_B0\DT77_MSS15_MSL7_standard_one_hot_B0_v1\DT77_MSS15_MSL7_standard_one_hot_B0_v1.joblib,35.69332671165466,E:\ML_Models_EXFOR\DT_B0\DT77_MSS15_MSL7_standard_one_hot_B0_v1\scaler.pkl
12,60,10,3,one_hot,none,0.0826377171772817,0.0306058543625222,0.9592334731240818,0.0296378538626864,0.9592334731240818,0.1223772165904052,0.0620210729701729,0.917874787940568,0.0461575699001998,0.9178747644805084,0.1210584377979579,0.0604524200599012,0.9197103195072942,0.0461100794650295,0.919710304608399,E:\ML_Models_EXFOR\DT_B0\DT60_MSS10_MSL3_none_one_hot_B0_v1\DT60_MSS10_MSL3_none_one_hot_B0_v1.joblib,34.37464165687561,E:\ML_Models_EXFOR\DT_B0\DT60_MSS10_MSL3_none_one_hot_B0_v1\scaler.pkl
60,74,15,10,one_hot,standard,0.1006932099971024,0.0423457350976809,0.942714768950162,0.0393420103542936,0.942714768950162,0.1195974567357389,0.0575435584423064,0.922620172567159,0.0477410590758345,0.922620018044394,0.1203852551165694,0.0582453841472654,0.92111234691724,0.0477857521821758,0.921111537370042,E:\ML_Models_EXFOR\DT_B0\DT74_MSS15_MSL10_standard_one_hot_B0_v1\DT74_MSS15_MSL10_standard_one_hot_B0_v1.joblib,35.187347650527954,E:\ML_Models_EXFOR\DT_B0\DT74_MSS15_MSL10_standard_one_hot_B0_v1\scaler.pkl
13,60,10,5,one_hot,none,0.088452769685514,0.0342278317785698,0.9541880389040728,0.0326544299853147,0.9541880389040728,0.1201116190159535,0.0592133563737122,0.9212399943953772,0.0461968850145302,0.9212399400599236,0.1189855772138234,0.0580403801321436,0.9226362510124372,0.0459069980143323,0.9226361286652636,E:\ML_Models_EXFOR\DT_B0\DT60_MSS10_MSL5_none_one_hot_B0_v1\DT60_MSS10_MSL5_none_one_hot_B0_v1.joblib,35.806466817855835,E:\ML_Models_EXFOR\DT_B0\DT60_MSS10_MSL5_none_one_hot_B0_v1\scaler.pkl
61,90,2,1,one_hot,standard,0.0263595280391975,0.0110518856641411,0.9856562613665422,0.0,0.9856562613665422,0.1342322062553824,0.0793484582153944,0.8980193650045728,0.047478888525245,0.8980165163606815,0.1356837980039368,0.0814732214982918,0.8949198723619629,0.04781847215038,0.8949196561687339,E:\ML_Models_EXFOR\DT_B0\DT90_MSS2_MSL1_standard_one_hot_B0_v1\DT90_MSS2_MSL1_standard_one_hot_B0_v1.joblib,39.406527280807495,E:\ML_Models_EXFOR\DT_B0\DT90_MSS2_MSL1_standard_one_hot_B0_v1\scaler.pkl
14,60,10,7,one_hot,none,0.0944936774508396,0.0381162710786272,0.9487166877510392,0.0359606910274124,0.9487166877510392,0.1198273872161211,0.0585484813616329,0.9218105115313556,0.0468249556877867,0.9218105027157508,0.1187144731113485,0.0577822005164888,0.9225557391181604,0.0466347823073959,0.9225556174992336,E:\ML_Models_EXFOR\DT_B0\DT60_MSS10_MSL7_none_one_hot_B0_v1\DT60_MSS10_MSL7_none_one_hot_B0_v1.joblib,35.13062810897827,E:\ML_Models_EXFOR\DT_B0\DT60_MSS10_MSL7_none_one_hot_B0_v1\scaler.pkl
66,90,5,1,one_hot,standard,0.0523291206399161,0.0167405659922821,0.978111578529002,0.0140473513327787,0.978111578529002,0.1296841153245746,0.0731926280204535,0.9051863747345076,0.0465286153543134,0.9051842116465918,0.1308798218452587,0.0748644232917869,0.9025739733620944,0.0466308357193561,0.9025739719979272,E:\ML_Models_EXFOR\DT_B0\DT90_MSS5_MSL1_standard_one_hot_B0_v1\DT90_MSS5_MSL1_standard_one_hot_B0_v1.joblib,38.04098868370056,E:\ML_Models_EXFOR\DT_B0\DT90_MSS5_MSL1_standard_one_hot_B0_v1\scaler.pkl
16,60,15,1,one_hot,none,0.0802668144556343,0.028561495418774,0.9620598408934756,0.0293898287327916,0.9620598408934756,0.1237547836702491,0.0652872731883532,0.9139672177852304,0.0462358041957735,0.9139668715173914,0.1223137033031785,0.0633398119797672,0.916452394829847,0.0461931203839874,0.9164515807248084,E:\ML_Models_EXFOR\DT_B0\DT60_MSS15_MSL1_none_one_hot_B0_v1\DT60_MSS15_MSL1_none_one_hot_B0_v1.joblib,35.50463795661926,E:\ML_Models_EXFOR\DT_B0\DT60_MSS15_MSL1_none_one_hot_B0_v1\scaler.pkl
