id,max_depth,mss,mslmt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path,mt_strategy,msl
98,100,15,,standard,0.09161046274188483,0.035763464655982506,0.9520488618318924,0.0347145755745073,0.9520488618318924,0.11858171368000164,0.05672966159056093,0.9243435457418528,0.0465737798641474,0.9243433308374468,0.11919037653143848,0.057507437821556436,0.9226284989456972,0.04668668173673657,0.9226284989251374,E:\ML_Models_EXFOR\DT_B2\DT100_MSS15_MSL5_standard_one_hot_B2_v5\DT100_MSS15_MSL5_standard_one_hot_B2_v5.joblib,155.5498991012573,E:\ML_Models_EXFOR\DT_B2\DT100_MSS15_MSL5_standard_one_hot_B2_v5\scaler.pkl,one_hot,5.0
99,99,15,,standard,0.09488462048872234,0.03822274236649911,0.9485819536871202,0.03629903094520048,0.9485819536871202,0.11834477753783285,0.05652329940385184,0.9243937051916774,0.04692566875453297,0.9243933315679418,0.11888587387211424,0.05741015036345305,0.9224927457814136,0.04694049484888063,0.9224927428362782,E:\ML_Models_EXFOR\DT_B2\DT99_MSS15_MSL7_standard_one_hot_B2_v5\DT99_MSS15_MSL7_standard_one_hot_B2_v5.joblib,154.71228194236755,E:\ML_Models_EXFOR\DT_B2\DT99_MSS15_MSL7_standard_one_hot_B2_v5\scaler.pkl,one_hot,7.0
101,110,2,,standard,0.026162602570367482,0.010962098987065029,0.9857751974318238,0.0,0.9857751974318238,0.1340010566071375,0.07987601051793326,0.897526154341611,0.04715599908133142,0.8975250662964008,0.13502436793675587,0.07921237582836907,0.896954288199067,0.047424649928138114,0.8969538678702623,E:\ML_Models_EXFOR\DT_B2\DT110_MSS2_MSL1_standard_one_hot_B2_v5\DT110_MSS2_MSL1_standard_one_hot_B2_v5.joblib,166.03444123268127,E:\ML_Models_EXFOR\DT_B2\DT110_MSS2_MSL1_standard_one_hot_B2_v5\scaler.pkl,one_hot,1.0
106,110,5,,standard,0.05210064333310732,0.0166212421034842,0.9782721370410641,0.014018257202196516,0.9782721370410641,0.12944823682392334,0.07302501704305203,0.9052883653417718,0.04620313164570282,0.9052882909666042,0.13020430185571222,0.07323361003195585,0.9040790266007152,0.04645482466863793,0.9040788516392084,E:\ML_Models_EXFOR\DT_B2\DT110_MSS5_MSL1_standard_one_hot_B2_v5\DT110_MSS5_MSL1_standard_one_hot_B2_v5.joblib,157.4042112827301,E:\ML_Models_EXFOR\DT_B2\DT110_MSS5_MSL1_standard_one_hot_B2_v5\scaler.pkl,one_hot,1.0
107,110,5,,standard,0.07772609839348214,0.028233362556371683,0.9625234865801152,0.026714636392514368,0.9625234865801152,0.1220991545591559,0.06146179159400805,0.918924741423514,0.0458756808115752,0.9189242254290132,0.12262961665558984,0.06212868888244801,0.9172187752059476,0.04600970307485031,0.9172183727769704,E:\ML_Models_EXFOR\DT_B2\DT110_MSS5_MSL3_standard_one_hot_B2_v5\DT110_MSS5_MSL3_standard_one_hot_B2_v5.joblib,158.59081077575684,E:\ML_Models_EXFOR\DT_B2\DT110_MSS5_MSL3_standard_one_hot_B2_v5\scaler.pkl,one_hot,3.0
111,110,10,,standard,0.07018689818556717,0.02349422925059171,0.9690090892158962,0.02420241834884896,0.9690090892158962,0.12427745457859388,0.0663060975421827,0.9131478255202738,0.04562318080285227,0.9131476493144682,0.12463201567996195,0.06633789883326865,0.9122986724059796,0.04584119252409136,0.9122984288981286,E:\ML_Models_EXFOR\DT_B2\DT110_MSS10_MSL1_standard_one_hot_B2_v5\DT110_MSS10_MSL1_standard_one_hot_B2_v5.joblib,159.47342801094058,E:\ML_Models_EXFOR\DT_B2\DT110_MSS10_MSL1_standard_one_hot_B2_v5\scaler.pkl,one_hot,1.0
112,110,10,,standard,0.08246494534912162,0.030404900935732337,0.9595243516524024,0.029684757479057636,0.9595243516524024,0.12089045019612632,0.059910625441392924,0.9207690710480434,0.04601176245505734,0.920768740780052,0.12135096518452562,0.06050172086287596,0.9191679875541456,0.04615266158160214,0.9191676873728654,E:\ML_Models_EXFOR\DT_B2\DT110_MSS10_MSL3_standard_one_hot_B2_v5\DT110_MSS10_MSL3_standard_one_hot_B2_v5.joblib,158.01284646987915,E:\ML_Models_EXFOR\DT_B2\DT110_MSS10_MSL3_standard_one_hot_B2_v5\scaler.pkl,one_hot,3.0
113,110,10,,standard,0.08843820242560163,0.03412735567641125,0.954342690312462,0.03273399248878217,0.954342690312462,0.11870774556434716,0.05726776028610441,0.9238499147971736,0.04617335863909283,0.923849741641875,0.11930454750254962,0.05807949694925873,0.9220660215752288,0.04626422385189932,0.9220660155097979,E:\ML_Models_EXFOR\DT_B2\DT110_MSS10_MSL5_standard_one_hot_B2_v5\DT110_MSS10_MSL5_standard_one_hot_B2_v5.joblib,152.62766361236572,E:\ML_Models_EXFOR\DT_B2\DT110_MSS10_MSL5_standard_one_hot_B2_v5\scaler.pkl,one_hot,5.0
116,110,15,,standard,0.07964506633825708,0.028021114867563625,0.9628156968532932,0.02932183281094781,0.9628156968532932,0.12183751386026015,0.0627811557706627,0.9172961360607268,0.045845448107893205,0.9172957629333972,0.12232815559374287,0.0629933527936576,0.9161973949501244,0.0461056020826876,0.9161970663575792,E:\ML_Models_EXFOR\DT_B2\DT110_MSS15_MSL1_standard_one_hot_B2_v5\DT110_MSS15_MSL1_standard_one_hot_B2_v5.joblib,155.54779052734375,E:\ML_Models_EXFOR\DT_B2\DT110_MSS15_MSL1_standard_one_hot_B2_v5\scaler.pkl,one_hot,1.0
117,110,15,,standard,0.08805073803937988,0.033228049999970435,0.955599247300308,0.032978126879603664,0.955599247300308,0.11985475582255838,0.058382837216024386,0.9224761157288168,0.04644534579783083,0.9224759598415132,0.12037929480917435,0.0588248231716003,0.9210892954189552,0.0465806406384619,0.9210891495033642,E:\ML_Models_EXFOR\DT_B2\DT110_MSS15_MSL3_standard_one_hot_B2_v5\DT110_MSS15_MSL3_standard_one_hot_B2_v5.joblib,154.2821276187897,E:\ML_Models_EXFOR\DT_B2\DT110_MSS15_MSL3_standard_one_hot_B2_v5\scaler.pkl,one_hot,3.0
