id,mt_strategy,normalizer,max_depth,mss,msl,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path,mslmt_strategy
7,one_hot,power_yeo,60,5,3.0,0.0779335064290452,0.028371210777247836,0.9623442934435724,0.02666938851808009,0.9623442934435724,0.1232310295682175,0.06356157633928626,0.9164585568502138,0.04593071223334138,0.9164585495308724,0.12277707026422695,0.06331561582315512,0.9153956579947512,0.0456552581637969,0.9153951044712402,E:\ML_Models_EXFOR\DT_B0\DT60_MSS5_MSL3_power_yeo_one_hot_B0_v5\DT60_MSS5_MSL3_power_yeo_one_hot_B0_v5.joblib,36.76486396789551,E:\ML_Models_EXFOR\DT_B0\DT60_MSS5_MSL3_power_yeo_one_hot_B0_v5\scaler.pkl,
11,one_hot,power_yeo,60,10,1.0,0.07099403033639821,0.024158246464215254,0.9681142471305084,0.02435215395368689,0.9681142471305084,0.12562207595052624,0.06880255436098966,0.9102579803220106,0.045725813292902116,0.9102566548812552,0.12459036321417999,0.06756121829724566,0.9103069420443332,0.04569248035160611,0.9103046758480045,E:\ML_Models_EXFOR\DT_B0\DT60_MSS10_MSL1_power_yeo_one_hot_B0_v5\DT60_MSS10_MSL1_power_yeo_one_hot_B0_v5.joblib,36.857277393341064,E:\ML_Models_EXFOR\DT_B0\DT60_MSS10_MSL1_power_yeo_one_hot_B0_v5\scaler.pkl,
12,one_hot,power_yeo,60,10,3.0,0.08268341203621428,0.03059530741912025,0.959272133882228,0.029652037549076405,0.959272133882228,0.12217320181147676,0.06191342275406806,0.91840392675866,0.0459491774010215,0.9184038832027704,0.12151227359126468,0.06149012467592206,0.9175328369557396,0.04582862856381728,0.9175321950500558,E:\ML_Models_EXFOR\DT_B0\DT60_MSS10_MSL3_power_yeo_one_hot_B0_v5\DT60_MSS10_MSL3_power_yeo_one_hot_B0_v5.joblib,36.13768529891968,E:\ML_Models_EXFOR\DT_B0\DT60_MSS10_MSL3_power_yeo_one_hot_B0_v5\scaler.pkl,
13,one_hot,power_yeo,60,10,5.0,0.0885251230501555,0.034283696655956104,0.9541370402905164,0.032682569141458284,0.9541370402905164,0.12022674932438975,0.0594937077542168,0.9212019782827644,0.045952564478645985,0.9212019191188424,0.1195732715627761,0.059230024952837634,0.9201365048840241,0.04592103416397642,0.920135473684178,E:\ML_Models_EXFOR\DT_B0\DT60_MSS10_MSL5_power_yeo_one_hot_B0_v5\DT60_MSS10_MSL5_power_yeo_one_hot_B0_v5.joblib,35.18813252449036,E:\ML_Models_EXFOR\DT_B0\DT60_MSS10_MSL5_power_yeo_one_hot_B0_v5\scaler.pkl,
14,one_hot,power_yeo,60,10,7.0,0.09457875476527933,0.03812261649594237,0.9487382764558208,0.035996556520454526,0.9487382764558208,0.11987622093256092,0.0588186349124739,0.9217478690829812,0.04678879848441586,0.9217478152241132,0.11919127714588447,0.05835887897017019,0.9208384171282332,0.04664605523548071,0.9208373573010368,E:\ML_Models_EXFOR\DT_B0\DT60_MSS10_MSL7_power_yeo_one_hot_B0_v5\DT60_MSS10_MSL7_power_yeo_one_hot_B0_v5.joblib,36.023454427719116,E:\ML_Models_EXFOR\DT_B0\DT60_MSS10_MSL7_power_yeo_one_hot_B0_v5\scaler.pkl,
16,one_hot,power_yeo,60,15,1.0,0.08034649511258797,0.028642196589495857,0.9619709496018264,0.029453869732467414,0.9619709496018264,0.12328026353420105,0.06526235838710777,0.9142920473485548,0.045945237699235635,0.9142903074487838,0.1225541607822762,0.06410728561676914,0.9143711551177716,0.04574278373178281,0.9143688309581348,E:\ML_Models_EXFOR\DT_B0\DT60_MSS15_MSL1_power_yeo_one_hot_B0_v5\DT60_MSS15_MSL1_power_yeo_one_hot_B0_v5.joblib,36.06630420684815,E:\ML_Models_EXFOR\DT_B0\DT60_MSS15_MSL1_power_yeo_one_hot_B0_v5\scaler.pkl,
17,one_hot,power_yeo,60,15,3.0,0.08825130253549818,0.03340934551904716,0.9553589170788952,0.03296240464604472,0.9553589170788952,0.12135769789477452,0.06066298686071391,0.9197711745274262,0.04639396896600835,0.9197708394001014,0.12074755779679368,0.05992831238270315,0.9192841097216994,0.04619617640684073,0.9192834076509429,E:\ML_Models_EXFOR\DT_B0\DT60_MSS15_MSL3_power_yeo_one_hot_B0_v5\DT60_MSS15_MSL3_power_yeo_one_hot_B0_v5.joblib,35.598318815231316,E:\ML_Models_EXFOR\DT_B0\DT60_MSS15_MSL3_power_yeo_one_hot_B0_v5\scaler.pkl,
18,one_hot,power_yeo,60,15,5.0,0.09170625609771553,0.03588919496754603,0.951885950439761,0.034643307230018405,0.951885950439761,0.120205837290304,0.05885942837779104,0.9218585246619074,0.04652457689869377,0.9218583880885712,0.11961905848362445,0.058614609576329836,0.9207635184580863,0.04631807348441218,0.9207626129980742,E:\ML_Models_EXFOR\DT_B0\DT60_MSS15_MSL5_power_yeo_one_hot_B0_v5\DT60_MSS15_MSL5_power_yeo_one_hot_B0_v5.joblib,35.185652017593384,E:\ML_Models_EXFOR\DT_B0\DT60_MSS15_MSL5_power_yeo_one_hot_B0_v5\scaler.pkl,
19,one_hot,power_yeo,60,15,7.0,0.09492359187211072,0.03830895166971982,0.9484748101830652,0.03620369309727167,0.9484748101830652,0.11996620279861395,0.05881178518668689,0.9217239268688144,0.04692462709262457,0.9217238685836844,0.11929523542454215,0.058337928811237325,0.9208437374159824,0.046702232889825945,0.9208426897178972,E:\ML_Models_EXFOR\DT_B0\DT60_MSS15_MSL7_power_yeo_one_hot_B0_v5\DT60_MSS15_MSL7_power_yeo_one_hot_B0_v5.joblib,36.10218596458435,E:\ML_Models_EXFOR\DT_B0\DT60_MSS15_MSL7_power_yeo_one_hot_B0_v5\scaler.pkl,
20,one_hot,power_yeo,60,15,10.0,0.10080453743023324,0.04242885493038349,0.9426155976576304,0.039368430885082566,0.9426155976576304,0.12049744239652,0.058712852761799585,0.9213502038934682,0.047721157338947,0.9213497248839438,0.11973285361690912,0.057958199054770176,0.920804548858206,0.04753110409014949,0.9208037338546694,E:\ML_Models_EXFOR\DT_B0\DT60_MSS15_MSL10_power_yeo_one_hot_B0_v5\DT60_MSS15_MSL10_power_yeo_one_hot_B0_v5.joblib,35.77876591682435,E:\ML_Models_EXFOR\DT_B0\DT60_MSS15_MSL10_power_yeo_one_hot_B0_v5\scaler.pkl,
21,one_hot,power_yeo,70,2,1.0,0.026875581381046117,0.011359736719810713,0.9852556869240046,0.0,0.9852556869240046,0.1357182043945017,0.08282901328500572,0.8940321730967491,0.04762785499235539,0.8940303537349112,0.1351571845778665,0.08048485120997452,0.8950934193044036,0.0475545731793936,0.895089611392555,E:\ML_Models_EXFOR\DT_B0\DT70_MSS2_MSL1_power_yeo_one_hot_B0_v5\DT70_MSS2_MSL1_power_yeo_one_hot_B0_v5.joblib,39.88900947570801,E:\ML_Models_EXFOR\DT_B0\DT70_MSS2_MSL1_power_yeo_one_hot_B0_v5\scaler.pkl,
26,one_hot,power_yeo,70,5,1.0,0.05276494156007908,0.017047815755880883,0.9777082979000442,0.014133099130340497,0.9777082979000442,0.13094504653478414,0.07591479072269383,0.9019575258270336,0.04654172344223295,0.9019564744410185,0.13026307613717014,0.07425585420460185,0.9023172043284116,0.04660119297782092,0.9023140125517408,E:\ML_Models_EXFOR\DT_B0\DT70_MSS5_MSL1_power_yeo_one_hot_B0_v5\DT70_MSS5_MSL1_power_yeo_one_hot_B0_v5.joblib,38.172604322433465,E:\ML_Models_EXFOR\DT_B0\DT70_MSS5_MSL1_power_yeo_one_hot_B0_v5\scaler.pkl,
27,one_hot,power_yeo,70,5,3.0,0.0778302819533307,0.028273439873837868,0.9624789289115958,0.02664526682075824,0.9624789289115958,0.12326667501262308,0.06363782355369925,0.9163828486874124,0.04592375854651098,0.9163828471173928,0.12276917882316915,0.06333151275091135,0.9153826736126696,0.04565189270305015,0.9153821003109984,E:\ML_Models_EXFOR\DT_B0\DT70_MSS5_MSL3_power_yeo_one_hot_B0_v5\DT70_MSS5_MSL3_power_yeo_one_hot_B0_v5.joblib,37.55395913124085,E:\ML_Models_EXFOR\DT_B0\DT70_MSS5_MSL3_power_yeo_one_hot_B0_v5\scaler.pkl,
31,one_hot,power_yeo,70,10,1.0,0.07072562653748841,0.023966325355699824,0.9683755689239852,0.0242833447292351,0.9683755689239852,0.12568328824607336,0.068853462277991,0.9101994492252028,0.04569752300860158,0.9101981648510172,0.12458201720708145,0.06761538516470593,0.9102518354418672,0.04563391515231977,0.9102494197556756,E:\ML_Models_EXFOR\DT_B0\DT70_MSS10_MSL1_power_yeo_one_hot_B0_v5\DT70_MSS10_MSL1_power_yeo_one_hot_B0_v5.joblib,37.610650539398186,E:\ML_Models_EXFOR\DT_B0\DT70_MSS10_MSL1_power_yeo_one_hot_B0_v5\scaler.pkl,
32,one_hot,power_yeo,70,10,3.0,0.08259155674415268,0.030504867780366787,0.9593974135390541,0.029630225401610318,0.9593974135390541,0.12216809561762294,0.06188606223451721,0.9184589604318238,0.04594340467450775,0.918458911883952,0.12151506698640367,0.06155164541133585,0.9174673675321516,0.0458327628944481,0.9174667065263462,E:\ML_Models_EXFOR\DT_B0\DT70_MSS10_MSL3_power_yeo_one_hot_B0_v5\DT70_MSS10_MSL3_power_yeo_one_hot_B0_v5.joblib,36.45314621925354,E:\ML_Models_EXFOR\DT_B0\DT70_MSS10_MSL3_power_yeo_one_hot_B0_v5\scaler.pkl,
33,one_hot,power_yeo,70,10,5.0,0.08844718358568808,0.03418752293000467,0.9542715797836308,0.032668264309528405,0.9542715797836308,0.12018737784510852,0.05942004435417516,0.921337497599808,0.0459460436812279,0.9213374214859158,0.11956049643626555,0.059259785076032,0.9201531359097272,0.0459099693381913,0.9201519541890292,E:\ML_Models_EXFOR\DT_B0\DT70_MSS10_MSL5_power_yeo_one_hot_B0_v5\DT70_MSS10_MSL5_power_yeo_one_hot_B0_v5.joblib,36.85953330993652,E:\ML_Models_EXFOR\DT_B0\DT70_MSS10_MSL5_power_yeo_one_hot_B0_v5\scaler.pkl,
34,one_hot,power_yeo,70,10,7.0,0.0945441377368096,0.03809145242891378,0.9487823276095172,0.035987178613319015,0.9487823276095172,0.11985831785781526,0.058798597019016526,0.9217880771093194,0.046774389542202484,0.9217880102201306,0.11920713177531345,0.058402918861078415,0.9207861494498336,0.046638957932042265,0.9207851072486692,E:\ML_Models_EXFOR\DT_B0\DT70_MSS10_MSL7_power_yeo_one_hot_B0_v5\DT70_MSS10_MSL7_power_yeo_one_hot_B0_v5.joblib,36.23285245895386,E:\ML_Models_EXFOR\DT_B0\DT70_MSS10_MSL7_power_yeo_one_hot_B0_v5\scaler.pkl,
36,one_hot,power_yeo,70,15,1.0,0.08012316355938785,0.028479383213182437,0.9621952938183091,0.02939041674814735,0.9621952938183091,0.12336799455920253,0.0654165734351817,0.9140987509858228,0.0459199366030133,0.9140969690069968,0.12254770299787335,0.06416354662555117,0.914306567671884,0.04567332240440658,0.9143040934761768,E:\ML_Models_EXFOR\DT_B0\DT70_MSS15_MSL1_power_yeo_one_hot_B0_v5\DT70_MSS15_MSL1_power_yeo_one_hot_B0_v5.joblib,36.73295187950134,E:\ML_Models_EXFOR\DT_B0\DT70_MSS15_MSL1_power_yeo_one_hot_B0_v5\scaler.pkl,
37,one_hot,power_yeo,70,15,3.0,0.08817304398035462,0.03333111677292362,0.9554681000304576,0.0329430158039824,0.9554681000304576,0.12133960781886452,0.060577900739887926,0.9198934446351326,0.046382532848376366,0.9198931231446692,0.120758577840358,0.059948424912555184,0.9192708875961844,0.0461941196305895,0.9192701667491192,E:\ML_Models_EXFOR\DT_B0\DT70_MSS15_MSL3_power_yeo_one_hot_B0_v5\DT70_MSS15_MSL3_power_yeo_one_hot_B0_v5.joblib,35.620884895324714,E:\ML_Models_EXFOR\DT_B0\DT70_MSS15_MSL3_power_yeo_one_hot_B0_v5\scaler.pkl,
38,one_hot,power_yeo,70,15,5.0,0.09163306388919536,0.03579763106006932,0.9520145939100636,0.03463091137919205,0.9520145939100636,0.1202011086313188,0.058917051628338074,0.9218123687262,0.046517461627108236,0.9218121802870484,0.1195756499405448,0.05858290008900305,0.9208433093904926,0.04631317867554868,0.9208422941789728,E:\ML_Models_EXFOR\DT_B0\DT70_MSS15_MSL5_power_yeo_one_hot_B0_v5\DT70_MSS15_MSL5_power_yeo_one_hot_B0_v5.joblib,34.8963041305542,E:\ML_Models_EXFOR\DT_B0\DT70_MSS15_MSL5_power_yeo_one_hot_B0_v5\scaler.pkl,
39,one_hot,power_yeo,70,15,7.0,0.09488923372543086,0.03827794705374698,0.9485186579277264,0.03619507221858731,0.9485186579277264,0.1199607360706888,0.058802762117659925,0.921749815041083,0.04691778960199011,0.9217497519399704,0.11928429934724813,0.058336506882745685,0.9208412897529626,0.04669507008277318,0.9208402688374429,E:\ML_Models_EXFOR\DT_B0\DT70_MSS15_MSL7_power_yeo_one_hot_B0_v5\DT70_MSS15_MSL7_power_yeo_one_hot_B0_v5.joblib,35.758622407913215,E:\ML_Models_EXFOR\DT_B0\DT70_MSS15_MSL7_power_yeo_one_hot_B0_v5\scaler.pkl,
40,one_hot,power_yeo,68,15,10.0,0.10079616426405733,0.042425381087353116,0.9426205655662802,0.03936261843433786,0.9426205655662802,0.1204947786185706,0.058716366994774186,0.9213421974954784,0.04771978753266865,0.9213417082845482,0.11972997446065048,0.05794551264099512,0.9208198917334044,0.04752634334009143,0.9208190749075336,E:\ML_Models_EXFOR\DT_B0\DT68_MSS15_MSL10_power_yeo_one_hot_B0_v5\DT68_MSS15_MSL10_power_yeo_one_hot_B0_v5.joblib,35.525800943374634,E:\ML_Models_EXFOR\DT_B0\DT68_MSS15_MSL10_power_yeo_one_hot_B0_v5\scaler.pkl,
41,one_hot,power_yeo,80,2,1.0,0.026584435362315025,0.01117398334742278,0.9855002804267528,0.0,0.9855002804267528,0.13573491807186291,0.0828900306292493,0.8939581155824268,0.047565306580558686,0.8939561016213957,0.1351423521388213,0.08039983515655301,0.8951955413060163,0.04751317421886345,0.8951911411926238,E:\ML_Models_EXFOR\DT_B0\DT80_MSS2_MSL1_power_yeo_one_hot_B0_v5\DT80_MSS2_MSL1_power_yeo_one_hot_B0_v5.joblib,39.169376373291016,E:\ML_Models_EXFOR\DT_B0\DT80_MSS2_MSL1_power_yeo_one_hot_B0_v5\scaler.pkl,
46,one_hot,power_yeo,80,5,1.0,0.05252570691774168,0.016882795329990798,0.9779288409237852,0.014097520627898432,0.9779288409237852,0.13095591706214268,0.0760079356677362,0.9018642682906588,0.046488617609316885,0.901863094101956,0.13030813134670666,0.07435898433973279,0.9021834087634312,0.04655289843879923,0.902180008128734,E:\ML_Models_EXFOR\DT_B0\DT80_MSS5_MSL1_power_yeo_one_hot_B0_v5\DT80_MSS5_MSL1_power_yeo_one_hot_B0_v5.joblib,37.60015869140625,E:\ML_Models_EXFOR\DT_B0\DT80_MSS5_MSL1_power_yeo_one_hot_B0_v5\scaler.pkl,
47,one_hot,power_yeo,80,5,3.0,0.07778181029662673,0.028226651012086414,0.9625433471756956,0.02663199613329437,0.9625433471756956,0.12324755840305004,0.06357880469553118,0.9164757410013834,0.04591092742829428,0.9164757394023101,0.12277780134100436,0.06338353720988943,0.9153316167775774,0.04563554497595978,0.915331040898428,E:\ML_Models_EXFOR\DT_B0\DT80_MSS5_MSL3_power_yeo_one_hot_B0_v5\DT80_MSS5_MSL3_power_yeo_one_hot_B0_v5.joblib,36.107035160064704,E:\ML_Models_EXFOR\DT_B0\DT80_MSS5_MSL3_power_yeo_one_hot_B0_v5\scaler.pkl,
51,one_hot,power_yeo,80,10,1.0,0.0705411586386793,0.023835898540520286,0.968553083917864,0.024241510021780988,0.968553083917864,0.12571708403544066,0.06901173560856674,0.9100171214821986,0.04566798057618535,0.910015520058545,0.12461537610664848,0.06772101285929485,0.9101305292060641,0.04559385761427784,0.9101279455763426,E:\ML_Models_EXFOR\DT_B0\DT80_MSS10_MSL1_power_yeo_one_hot_B0_v5\DT80_MSS10_MSL1_power_yeo_one_hot_B0_v5.joblib,36.084569692611694,E:\ML_Models_EXFOR\DT_B0\DT80_MSS10_MSL1_power_yeo_one_hot_B0_v5\scaler.pkl,
52,one_hot,power_yeo,80,10,3.0,0.08254884845044543,0.030464290412014008,0.9594536127057502,0.029618163015293075,0.9594536127057502,0.1221634133479976,0.06186734917343983,0.9184949332516574,0.04593071223334138,0.9184948747581224,0.1215198887387508,0.061561907980246015,0.9174623192961888,0.04582315262295053,0.9174616845179636,E:\ML_Models_EXFOR\DT_B0\DT80_MSS10_MSL3_power_yeo_one_hot_B0_v5\DT80_MSS10_MSL3_power_yeo_one_hot_B0_v5.joblib,90.89909362792969,E:\ML_Models_EXFOR\DT_B0\DT80_MSS10_MSL3_power_yeo_one_hot_B0_v5\scaler.pkl,
53,one_hot,power_yeo,80,10,5.0,0.08841742927701275,0.03414934770886832,0.954324974324965,0.032665740720026815,0.954324974324965,0.12015279343548665,0.05941819848176825,0.9213317681687362,0.0459394908264929,0.9213316860081002,0.1195486663238917,0.059242986455068036,0.9201753855506852,0.045909637795303215,0.9201742001410186,E:\ML_Models_EXFOR\DT_B0\DT80_MSS10_MSL5_power_yeo_one_hot_B0_v5\DT80_MSS10_MSL5_power_yeo_one_hot_B0_v5.joblib,118.3569757938385,E:\ML_Models_EXFOR\DT_B0\DT80_MSS10_MSL5_power_yeo_one_hot_B0_v5\scaler.pkl,
54,one_hot,power_yeo,80,10,7.0,0.0945381094460797,0.0380858705258702,0.9487902173730621,0.03598222930327033,0.9487902173730621,0.11984228696127527,0.05879372881481072,0.9217907332079778,0.04677025705108173,0.92179066092616,0.1191957259642798,0.058376394033834586,0.920822399058138,0.046636255240845526,0.9208213277418112,E:\ML_Models_EXFOR\DT_B0\DT80_MSS10_MSL7_power_yeo_one_hot_B0_v5\DT80_MSS10_MSL7_power_yeo_one_hot_B0_v5.joblib,111.78275966644287,E:\ML_Models_EXFOR\DT_B0\DT80_MSS10_MSL7_power_yeo_one_hot_B0_v5\scaler.pkl,
56,one_hot,power_yeo,80,15,1.0,0.0799669464199325,0.028368364777014776,0.9623482130232778,0.029348216339190214,0.9623482130232778,0.1234011837197316,0.06557985160208701,0.9139029403656156,0.04588243500907907,0.9139009030760076,0.12259667914002965,0.06424648833313812,0.9142028353118358,0.04563980573496612,0.914200268602538,E:\ML_Models_EXFOR\DT_B0\DT80_MSS15_MSL1_power_yeo_one_hot_B0_v5\DT80_MSS15_MSL1_power_yeo_one_hot_B0_v5.joblib,166.99317264556885,E:\ML_Models_EXFOR\DT_B0\DT80_MSS15_MSL1_power_yeo_one_hot_B0_v5\scaler.pkl,
57,one_hot,power_yeo,80,15,3.0,0.08813577928563565,0.033295017593193144,0.9555184755404276,0.03293211812645014,0.9555184755404276,0.12136573193249807,0.06067673858366575,0.9197742272513788,0.04636384364692131,0.9197738557447156,0.12075279412118076,0.059934295271730276,0.9192831922030568,0.04618043267231203,0.9192825486594072,E:\ML_Models_EXFOR\DT_B0\DT80_MSS15_MSL3_power_yeo_one_hot_B0_v5\DT80_MSS15_MSL3_power_yeo_one_hot_B0_v5.joblib,105.5590364933014,E:\ML_Models_EXFOR\DT_B0\DT80_MSS15_MSL3_power_yeo_one_hot_B0_v5\scaler.pkl,
58,one_hot,power_yeo,80,15,5.0,0.09160647346569052,0.035763966973730806,0.9520618826080084,0.03462884740745961,0.9520618826080084,0.12016593088097335,0.05881474851296465,0.9219575469718014,0.046512892157178784,0.9219573665086298,0.1195732110392423,0.05857321610580329,0.9208614920880134,0.04631380984970812,0.920860483255474,E:\ML_Models_EXFOR\DT_B0\DT80_MSS15_MSL5_power_yeo_one_hot_B0_v5\DT80_MSS15_MSL5_power_yeo_one_hot_B0_v5.joblib,82.56425476074219,E:\ML_Models_EXFOR\DT_B0\DT80_MSS15_MSL5_power_yeo_one_hot_B0_v5\scaler.pkl,
59,one_hot,power_yeo,80,15,7.0,0.09488318997126892,0.03827259475932159,0.9485262269479008,0.036189854449758974,0.9485262269479008,0.1199424257330459,0.05878434398730058,0.9217747027270401,0.0469125188462558,0.9217746319469716,0.11930239606320868,0.05837212468884175,0.9208036345274356,0.04668948062385303,0.9208025745376314,E:\ML_Models_EXFOR\DT_B0\DT80_MSS15_MSL7_power_yeo_one_hot_B0_v5\DT80_MSS15_MSL7_power_yeo_one_hot_B0_v5.joblib,78.77771568298341,E:\ML_Models_EXFOR\DT_B0\DT80_MSS15_MSL7_power_yeo_one_hot_B0_v5\scaler.pkl,
61,one_hot,power_yeo,90,2,1.0,0.026413867991080333,0.01107823953780042,0.985626306459482,0.0,0.985626306459482,0.13570658528781224,0.08285534303889504,0.8940222319323313,0.047522508329897406,0.8940199606801692,0.13515106796411044,0.08055434662751848,0.8950258314646728,0.04744277629002108,0.8950213795345421,E:\ML_Models_EXFOR\DT_B0\DT90_MSS2_MSL1_power_yeo_one_hot_B0_v5\DT90_MSS2_MSL1_power_yeo_one_hot_B0_v5.joblib,64.91330409049989,E:\ML_Models_EXFOR\DT_B0\DT90_MSS2_MSL1_power_yeo_one_hot_B0_v5\scaler.pkl,
66,one_hot,power_yeo,90,5,1.0,0.05238887443440559,0.016801715333364355,0.978037166151145,0.014074971844426187,0.9780371661511452,0.1309242693461115,0.0759761445947061,0.9019060056906568,0.04644988098792696,0.901904875819428,0.13034777101230768,0.07443410829460231,0.9021159673463524,0.04653118782947724,0.9021124870150298,E:\ML_Models_EXFOR\DT_B0\DT90_MSS5_MSL1_power_yeo_one_hot_B0_v5\DT90_MSS5_MSL1_power_yeo_one_hot_B0_v5.joblib,36.96831607818604,E:\ML_Models_EXFOR\DT_B0\DT90_MSS5_MSL1_power_yeo_one_hot_B0_v5\scaler.pkl,
67,one_hot,power_yeo,90,5,3.0,0.07776932536990876,0.028216122896726543,0.9625578410382803,0.026626669865948527,0.9625578410382803,0.12327476491476864,0.06366159487198597,0.9163599556522688,0.045903106178013735,0.9163599554128492,0.12277536590156796,0.06337303886646396,0.9153449269162548,0.0456213525761528,0.9153443503413976,E:\ML_Models_EXFOR\DT_B0\DT90_MSS5_MSL3_power_yeo_one_hot_B0_v5\DT90_MSS5_MSL3_power_yeo_one_hot_B0_v5.joblib,36.709855318069465,E:\ML_Models_EXFOR\DT_B0\DT90_MSS5_MSL3_power_yeo_one_hot_B0_v5\scaler.pkl,
71,one_hot,power_yeo,90,10,1.0,0.07043419619268954,0.02377038518742975,0.9686422266022034,0.024213469290909728,0.9686422266022034,0.12574761157097514,0.06906479467146823,0.9099385881846302,0.04563922530631126,0.9099369900532441,0.12463602170163755,0.06775364359160584,0.910093497524185,0.04558188733893948,0.9100908278345001,E:\ML_Models_EXFOR\DT_B0\DT90_MSS10_MSL1_power_yeo_one_hot_B0_v5\DT90_MSS10_MSL1_power_yeo_one_hot_B0_v5.joblib,37.09038972854614,E:\ML_Models_EXFOR\DT_B0\DT90_MSS10_MSL1_power_yeo_one_hot_B0_v5\scaler.pkl,
72,one_hot,power_yeo,90,10,3.0,0.08253741653077515,0.030454721236512106,0.9594668650140872,0.02961310065008982,0.9594668650140872,0.12217314945224808,0.06192953105119831,0.9184003664104908,0.04591898747481432,0.918400305335878,0.12152057456423387,0.061553883022075165,0.9174624958137501,0.04581599112203776,0.9174618651694588,E:\ML_Models_EXFOR\DT_B0\DT90_MSS10_MSL3_power_yeo_one_hot_B0_v5\DT90_MSS10_MSL3_power_yeo_one_hot_B0_v5.joblib,36.65326905250549,E:\ML_Models_EXFOR\DT_B0\DT90_MSS10_MSL3_power_yeo_one_hot_B0_v5\scaler.pkl,
73,one_hot,power_yeo,84,10,5.0,0.08841691601983047,0.03414874423267246,0.9543258183453128,0.03266572832257483,0.9543258183453128,0.12015440195170132,0.05936922824172485,0.9214119865877008,0.0459394908264929,0.9214119041276584,0.11954436990056072,0.05924087439443384,0.920174582393224,0.04590927288041989,0.920173387218375,E:\ML_Models_EXFOR\DT_B0\DT84_MSS10_MSL5_power_yeo_one_hot_B0_v5\DT84_MSS10_MSL5_power_yeo_one_hot_B0_v5.joblib,36.69916009902954,E:\ML_Models_EXFOR\DT_B0\DT84_MSS10_MSL5_power_yeo_one_hot_B0_v5\scaler.pkl,
74,one_hot,power_yeo,90,10,7.0,0.09453681230916904,0.03808485381759602,0.9487916544307544,0.03598100921475966,0.9487916544307544,0.11984663253143095,0.05878539757727709,0.9218024046151596,0.04677409986894611,0.9218023345659634,0.11921584202151846,0.058415118739797336,0.9207742247727346,0.04663659806615855,0.9207731432687792,E:\ML_Models_EXFOR\DT_B0\DT90_MSS10_MSL7_power_yeo_one_hot_B0_v5\DT90_MSS10_MSL7_power_yeo_one_hot_B0_v5.joblib,35.51674127578735,E:\ML_Models_EXFOR\DT_B0\DT90_MSS10_MSL7_power_yeo_one_hot_B0_v5\scaler.pkl,
76,one_hot,power_yeo,90,15,1.0,0.07987275827875923,0.028310423522740744,0.9624280046692332,0.02931765602620296,0.9624280046692332,0.12337496230377565,0.06544557568809305,0.9140899768072732,0.04585983359224066,0.9140880404020908,0.12262571938486574,0.0642837287948681,0.914161365757604,0.04562571656104053,0.9141586977263568,E:\ML_Models_EXFOR\DT_B0\DT90_MSS15_MSL1_power_yeo_one_hot_B0_v5\DT90_MSS15_MSL1_power_yeo_one_hot_B0_v5.joblib,37.19544053077698,E:\ML_Models_EXFOR\DT_B0\DT90_MSS15_MSL1_power_yeo_one_hot_B0_v5\scaler.pkl,
77,one_hot,power_yeo,90,15,3.0,0.08812530308407138,0.03328616391104005,0.9555308298922892,0.032927258893438886,0.9555308298922892,0.1213385150520238,0.060627187823018326,0.9198336096619358,0.04635664933723821,0.9198332404889422,0.12077352894581868,0.05998101731024937,0.9192321145109998,0.04617563388908319,0.9192314260001284,E:\ML_Models_EXFOR\DT_B0\DT90_MSS15_MSL3_power_yeo_one_hot_B0_v5\DT90_MSS15_MSL3_power_yeo_one_hot_B0_v5.joblib,36.246584892272956,E:\ML_Models_EXFOR\DT_B0\DT90_MSS15_MSL3_power_yeo_one_hot_B0_v5\scaler.pkl,
78,one_hot,power_yeo,84,15,5.0,0.09160596856569314,0.03576336428655374,0.9520627291773326,0.03462882098196396,0.9520627291773326,0.12018212874758535,0.058883632213465986,0.9218712160729692,0.04651167829341119,0.9218710042708976,0.11957326542232866,0.05857110335556906,0.9208679733214704,0.04631431602166347,0.9208669663765496,E:\ML_Models_EXFOR\DT_B0\DT84_MSS15_MSL5_power_yeo_one_hot_B0_v5\DT84_MSS15_MSL5_power_yeo_one_hot_B0_v5.joblib,35.043206930160515,E:\ML_Models_EXFOR\DT_B0\DT84_MSS15_MSL5_power_yeo_one_hot_B0_v5\scaler.pkl,
79,one_hot,power_yeo,90,15,7.0,0.09488189283435826,0.03827157805104737,0.9485276647274604,0.036187605929314685,0.9485276647274604,0.11994100438845515,0.05877677514859647,0.9217837467236012,0.04691475290665181,0.9217836714155104,0.11929332806362054,0.05836149205421885,0.920817278898742,0.046691462920074416,0.9208161953635886,E:\ML_Models_EXFOR\DT_B0\DT90_MSS15_MSL7_power_yeo_one_hot_B0_v5\DT90_MSS15_MSL7_power_yeo_one_hot_B0_v5.joblib,37.47792887687681,E:\ML_Models_EXFOR\DT_B0\DT90_MSS15_MSL7_power_yeo_one_hot_B0_v5\scaler.pkl,
