id,distance_metric,mt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path,run_name
8,manhattan,one_hot,minmax,0.0259299099400687,0.0110531957385823,0.9856684389946252,0.0,0.9856684352174736,0.1155331740060789,0.0598224362800211,0.9201190946328068,0.0405925410199373,0.9201188562910708,0.114834794337017,0.0591251525713624,0.9213562199067667,0.040704583358566,0.9213561746388464,E:\ML_Models_EXFOR\KNN_B3\k8_distance_manhattan_minmax_one_hot_B3_v1\k8_distance_manhattan_minmax_one_hot_B3_v1.joblib,13098.767410993576,E:\ML_Models_EXFOR\KNN_B3\k8_distance_manhattan_minmax_one_hot_B3_v1\scaler.pkl,k8_distance_manhattan_minmax_one_hot_B3_v1
10,manhattan,one_hot,minmax,0.0258862856572966,0.0109787264613666,0.9857407703993524,0.0,0.9857407474340316,0.1165130419239128,0.0616554146747096,0.9180965161862114,0.0411088912487686,0.9180964960724374,0.1159228431769688,0.0606561170253469,0.918967445393552,0.041204352863043,0.9189671913392068,E:\ML_Models_EXFOR\KNN_B3\k10_distance_manhattan_minmax_one_hot_B3_v1\k10_distance_manhattan_minmax_one_hot_B3_v1.joblib,19252.537363767624,E:\ML_Models_EXFOR\KNN_B3\k10_distance_manhattan_minmax_one_hot_B3_v1\scaler.pkl,k10_distance_manhattan_minmax_one_hot_B3_v1
14,manhattan,one_hot,minmax,0.0258702201694625,0.0108739223626659,0.9858886139363524,0.0,0.9858886135842392,0.1154372229191204,0.0583211332220547,0.922363120136108,0.0414472487439849,0.9223630435798664,0.1157309892013485,0.059884401816545,0.9206151577457752,0.0415506716327259,0.9206151010495855,E:\ML_Models_EXFOR\KNN_B3\k14_distance_manhattan_minmax_one_hot_B3_v1\k14_distance_manhattan_minmax_one_hot_B3_v1.joblib,19816.56737923622,E:\ML_Models_EXFOR\KNN_B3\k14_distance_manhattan_minmax_one_hot_B3_v1\scaler.pkl,k14_distance_manhattan_minmax_one_hot_B3_v1
18,manhattan,one_hot,minmax,0.0258258317579064,0.0108434821925188,0.9859405843352684,0.0,0.985940583872934,0.1165277883919508,0.0596732220069158,0.92056196352306,0.042537314069807,0.9205616826405272,0.1159968611866723,0.0590358974707316,0.9204520050444236,0.0423671855059976,0.9204519529586596,E:\ML_Models_EXFOR\KNN_B3\k18_distance_manhattan_minmax_one_hot_B3_v1\k18_distance_manhattan_minmax_one_hot_B3_v1.joblib,21703.198360681534,E:\ML_Models_EXFOR\KNN_B3\k18_distance_manhattan_minmax_one_hot_B3_v1\scaler.pkl,k18_distance_manhattan_minmax_one_hot_B3_v1
15,manhattan,one_hot,minmax,0.0258627722327315,0.0108636677653341,0.9859027658290784,0.0,0.985902765664544,0.1155190812088084,0.0582710877103982,0.9223842431085268,0.0416614283616328,0.9223841342446636,0.1158096484442721,0.0598470957913349,0.9206257417060466,0.0416207069157259,0.9206256759267012,E:\ML_Models_EXFOR\KNN_B3\k15_distance_manhattan_minmax_one_hot_B3_v1\k15_distance_manhattan_minmax_one_hot_B3_v1.joblib,16154.79933834076,E:\ML_Models_EXFOR\KNN_B3\k15_distance_manhattan_minmax_one_hot_B3_v1\scaler.pkl,k15_distance_manhattan_minmax_one_hot_B3_v1
11,manhattan,one_hot,minmax,0.0258738699920302,0.0109569003045209,0.9857702198095728,0.0,0.985770200520666,0.1164749270060796,0.0614623913552079,0.9183088766265284,0.0411974298338669,0.9183088429138888,0.1159192483472526,0.0604909844957129,0.9191340771787462,0.0413441832882129,0.9191338714635828,E:\ML_Models_EXFOR\KNN_B3\k11_distance_manhattan_minmax_one_hot_B3_v1\k11_distance_manhattan_minmax_one_hot_B3_v1.joblib,18598.90545701981,E:\ML_Models_EXFOR\KNN_B3\k11_distance_manhattan_minmax_one_hot_B3_v1\scaler.pkl,k11_distance_manhattan_minmax_one_hot_B3_v1
19,manhattan,one_hot,minmax,0.0258237908961433,0.0108421358801143,0.9859417756192218,0.0,0.9859417753994736,0.1166115137874549,0.0596510840951203,0.9205524803898072,0.0426541255526847,0.920552262314296,0.1160872944438968,0.0590078046857867,0.9204455872998996,0.0424714823533334,0.9204455613020456,E:\ML_Models_EXFOR\KNN_B3\k19_distance_manhattan_minmax_one_hot_B3_v1\k19_distance_manhattan_minmax_one_hot_B3_v1.joblib,19446.418284654617,E:\ML_Models_EXFOR\KNN_B3\k19_distance_manhattan_minmax_one_hot_B3_v1\scaler.pkl,k19_distance_manhattan_minmax_one_hot_B3_v1
16,manhattan,one_hot,minmax,0.0258527288010515,0.0108489707457818,0.9859215027793052,0.0,0.98592150248595,0.1155945509878962,0.0582069545504804,0.9224183031379496,0.0417994152118299,0.9224181299406918,0.1158984659962196,0.0597988500816271,0.9206408072622544,0.0418090618375653,0.9206407196406114,E:\ML_Models_EXFOR\KNN_B3\k16_distance_manhattan_minmax_one_hot_B3_v1\k16_distance_manhattan_minmax_one_hot_B3_v1.joblib,17556.196002960205,E:\ML_Models_EXFOR\KNN_B3\k16_distance_manhattan_minmax_one_hot_B3_v1\scaler.pkl,k16_distance_manhattan_minmax_one_hot_B3_v1
12,manhattan,one_hot,minmax,0.0258546029618411,0.0109311219905273,0.9858042870383056,0.0,0.9858042698167254,0.1164901230245179,0.0613186826179432,0.9184566413847478,0.0412920644438902,0.9184565943283952,0.1159589035053775,0.0603978432851084,0.9192155888593312,0.0415031602209464,0.9192154191826408,E:\ML_Models_EXFOR\KNN_B3\k12_distance_manhattan_minmax_one_hot_B3_v1\k12_distance_manhattan_minmax_one_hot_B3_v1.joblib,19326.457000494003,E:\ML_Models_EXFOR\KNN_B3\k12_distance_manhattan_minmax_one_hot_B3_v1\scaler.pkl,k12_distance_manhattan_minmax_one_hot_B3_v1
20,manhattan,one_hot,minmax,0.025818577350435995,0.010838195708221024,0.9859487936889049,0.0,0.9859487926503474,0.11672723489513397,0.059657054811804,0.9205188118004132,0.042791147282344594,0.9205186120722831,0.1161874062305266,0.0589903455424765,0.9204373285873494,0.04260904394307807,0.9204373176131525,E:\ML_Models_EXFOR\KNN_B3\k20_distance_manhattan_minmax_one_hot_B3_v1\k20_distance_manhattan_minmax_one_hot_B3_v1.joblib,19305.21101140976,E:\ML_Models_EXFOR\KNN_B3\k20_distance_manhattan_minmax_one_hot_B3_v1\scaler.pkl,k20_distance_manhattan_minmax_one_hot_B3_v1
