id,distance_metric,mt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path,run_name
11,manhattan,one_hot,standard,0.025852659393952458,0.01091240908362161,0.9858335774178858,0.0,0.9858335772898188,0.11742747783380104,0.06182106270490596,0.9178866395206398,0.041599669044303206,0.9178865149616652,0.11737551466898995,0.061190042973663525,0.9186865224780664,0.04159755618518435,0.9186865224279399,E:\ML_Models_EXFOR\KNN_B0\k11_distance_manhattan_standard_one_hot_B0_v1\k11_distance_manhattan_standard_one_hot_B0_v1.joblib,6130.463095903398,E:\ML_Models_EXFOR\KNN_B0\k11_distance_manhattan_standard_one_hot_B0_v1\scaler.pkl,k11_distance_manhattan_standard_one_hot_B0_v1
19,manhattan,one_hot,standard,0.025807726652574227,0.01083006684320187,0.9859610274458032,0.0,0.9859610273330742,0.11818855874694753,0.06142246944385544,0.9171031152933018,0.04291998772627675,0.9171021931749732,0.1189535280616538,0.06315415838421011,0.914927487468336,0.04299841273617698,0.9149272336925708,E:\ML_Models_EXFOR\KNN_B0\k19_distance_manhattan_standard_one_hot_B0_v1\k19_distance_manhattan_standard_one_hot_B0_v1.joblib,5549.292850255965,E:\ML_Models_EXFOR\KNN_B0\k19_distance_manhattan_standard_one_hot_B0_v1\scaler.pkl,k19_distance_manhattan_standard_one_hot_B0_v1
4,manhattan,one_hot,standard,0.02622213766416359,0.01152386726700024,0.9850767047993544,0.0,0.9850766971805002,0.11968280643192294,0.06669470030601889,0.912410521908678,0.04107825822650801,0.9124104987675712,0.11950379050399194,0.06512486909305883,0.9129695388405148,0.041213555571072084,0.9129691648676196,E:\ML_Models_EXFOR\KNN_B0\k4_distance_manhattan_standard_one_hot_B0_v1\k4_distance_manhattan_standard_one_hot_B0_v1.joblib,5814.561771631242,E:\ML_Models_EXFOR\KNN_B0\k4_distance_manhattan_standard_one_hot_B0_v1\scaler.pkl,k4_distance_manhattan_standard_one_hot_B0_v1
16,manhattan,one_hot,standard,0.025762277270805475,0.010797218294347915,0.9859911612800972,0.0,0.9859911587768524,0.11884226476077454,0.06290505296238359,0.9163746999609856,0.04259099091669827,0.9163716284385472,0.11841194651803055,0.06138411909822612,0.9179316461312216,0.0428454511885839,0.9179313919098768,E:\ML_Models_EXFOR\KNN_B0\k16_distance_manhattan_standard_one_hot_B0_v1\k16_distance_manhattan_standard_one_hot_B0_v1.joblib,5162.847079992293,E:\ML_Models_EXFOR\KNN_B0\k16_distance_manhattan_standard_one_hot_B0_v1\scaler.pkl,k16_distance_manhattan_standard_one_hot_B0_v1
8,euclidean,one_hot,standard,0.025939028831162118,0.011031409154485085,0.985706734724447,0.0,0.9857067327187068,0.1192400899479591,0.06440941627447863,0.9147480514481754,0.04160644677883121,0.9147477329728404,0.11827064582960113,0.06299807491189195,0.9152544481510619,0.04136705686223846,0.9152544409410408,E:\ML_Models_EXFOR\KNN_B0\k8_distance_euclidean_standard_one_hot_B0_v1\k8_distance_euclidean_standard_one_hot_B0_v1.joblib,5662.1193120479575,E:\ML_Models_EXFOR\KNN_B0\k8_distance_euclidean_standard_one_hot_B0_v1\scaler.pkl,k8_distance_euclidean_standard_one_hot_B0_v1
12,euclidean,one_hot,standard,0.02584092163759712,0.010896962612101902,0.9858558187978308,0.0,0.9858558187625532,0.11890481905255484,0.06387280997722744,0.9149950614115518,0.04222163385382308,0.9149945686095248,0.11876994755511727,0.06278044696334799,0.9164163713673574,0.04214462467275215,0.9164163111464312,E:\ML_Models_EXFOR\KNN_B0\k12_distance_euclidean_standard_one_hot_B0_v1\k12_distance_euclidean_standard_one_hot_B0_v1.joblib,5297.073919534683,E:\ML_Models_EXFOR\KNN_B0\k12_distance_euclidean_standard_one_hot_B0_v1\scaler.pkl,k12_distance_euclidean_standard_one_hot_B0_v1
20,euclidean,one_hot,standard,0.0258047954695224,0.010824245709543752,0.9859671002459844,0.0,0.9859670997206644,0.1200166437755658,0.06395023222566362,0.9134334602461706,0.04353448628423468,0.9134321520809928,0.1208390643206439,0.0654722012350868,0.9115515633639838,0.04361335261003218,0.9115511084960348,E:\ML_Models_EXFOR\KNN_B0\k20_distance_euclidean_standard_one_hot_B0_v1\k20_distance_euclidean_standard_one_hot_B0_v1.joblib,5079.254370927812,E:\ML_Models_EXFOR\KNN_B0\k20_distance_euclidean_standard_one_hot_B0_v1\scaler.pkl,k20_distance_euclidean_standard_one_hot_B0_v1
8,manhattan,one_hot,standard,0.025939028831162118,0.011031409154485085,0.985706734724447,0.0,0.9857067327187068,0.11795195612032,0.06230917362540914,0.9176048101136371,0.041305166109122604,0.9176047172885844,0.1171851765812498,0.06177251848540971,0.916967547703544,0.041113221610933226,0.9169675462657192,E:\ML_Models_EXFOR\KNN_B0\k8_distance_manhattan_standard_one_hot_B0_v1\k8_distance_manhattan_standard_one_hot_B0_v1.joblib,4762.610942363739,E:\ML_Models_EXFOR\KNN_B0\k8_distance_manhattan_standard_one_hot_B0_v1\scaler.pkl,k8_distance_manhattan_standard_one_hot_B0_v1
12,manhattan,one_hot,standard,0.02584092163759712,0.010896962612101902,0.9858558187978308,0.0,0.9858558187625532,0.11755737736994094,0.06179201385864452,0.9178880122654488,0.041922011942524456,0.9178878558369372,0.1174335354287578,0.061127224395131415,0.9187097413321084,0.041804691425112984,0.9187097354973464,E:\ML_Models_EXFOR\KNN_B0\k12_distance_manhattan_standard_one_hot_B0_v1\k12_distance_manhattan_standard_one_hot_B0_v1.joblib,4515.757277488709,E:\ML_Models_EXFOR\KNN_B0\k12_distance_manhattan_standard_one_hot_B0_v1\scaler.pkl,k12_distance_manhattan_standard_one_hot_B0_v1
20,manhattan,one_hot,standard,0.025804795469522395,0.010824245709543753,0.9859671002459844,0.0,0.9859670997206644,0.11835076185659434,0.061471526616187835,0.9169858221715865,0.04311499986188705,0.9169848175621458,0.11910720448213186,0.06319644864740066,0.9148055056052155,0.04319808224576188,0.9148051749321637,E:\ML_Models_EXFOR\KNN_B0\k20_distance_manhattan_standard_one_hot_B0_v1\k20_distance_manhattan_standard_one_hot_B0_v1.joblib,4476.665430307388,E:\ML_Models_EXFOR\KNN_B0\k20_distance_manhattan_standard_one_hot_B0_v1\scaler.pkl,k20_distance_manhattan_standard_one_hot_B0_v1
