id,distance_metric,mt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path,run_name
15,manhattan,one_hot,minmax,0.0258636161090722,0.0109035281680146,0.9858543292328596,0.0,0.9858543282260692,0.1197427934665713,0.0635322939078638,0.9153969398870246,0.0433530991086096,0.915394860651074,0.119217064441852,0.0637827371020215,0.9146673752172272,0.0428193137503589,0.914662688069757,E:\ML_Models_EXFOR\KNN_B1\k15_distance_manhattan_minmax_one_hot_B1_v1\k15_distance_manhattan_minmax_one_hot_B1_v1.joblib,15486.804995775225,E:\ML_Models_EXFOR\KNN_B1\k15_distance_manhattan_minmax_one_hot_B1_v1\scaler.pkl,k15_distance_manhattan_minmax_one_hot_B1_v1
11,manhattan,one_hot,minmax,0.0259005413590886,0.0109264745257005,0.9858382407680952,0.0,0.9858382393486368,0.1191902291769861,0.0650495895516345,0.9121833380567758,0.0421941710413693,0.9121832290088836,0.1186836929312741,0.0642708830359527,0.914463883946681,0.0421863427929019,0.914463731956804,E:\ML_Models_EXFOR\KNN_B1\k11_distance_manhattan_minmax_one_hot_B1_v1\k11_distance_manhattan_minmax_one_hot_B1_v1.joblib,16444.0964076519,E:\ML_Models_EXFOR\KNN_B1\k11_distance_manhattan_minmax_one_hot_B1_v1\scaler.pkl,k11_distance_manhattan_minmax_one_hot_B1_v1
7,manhattan,one_hot,minmax,0.025981977035705,0.0111601625853847,0.9855304140170243,0.0,0.9855304139436464,0.1192676573548773,0.0640024951727566,0.9150429604626192,0.0417034289189079,0.9150429138451804,0.1186114712727664,0.0638630570205405,0.9153100495502278,0.0416726870881919,0.9153098069526074,E:\ML_Models_EXFOR\KNN_B1\k7_distance_manhattan_minmax_one_hot_B1_v1\k7_distance_manhattan_minmax_one_hot_B1_v1.joblib,17878.007219076157,E:\ML_Models_EXFOR\KNN_B1\k7_distance_manhattan_minmax_one_hot_B1_v1\scaler.pkl,k7_distance_manhattan_minmax_one_hot_B1_v1
3,manhattan,one_hot,minmax,0.0265263304098291,0.0119833320378073,0.9844936832300608,0.0,0.9844936542452982,0.123062942125596,0.069090472515542,0.9088746632579816,0.0419695966745557,0.9088732158759644,0.1234861713194597,0.069917460534985,0.9086608972890244,0.0422078465413552,0.9086606334457804,E:\ML_Models_EXFOR\KNN_B1\k3_distance_manhattan_minmax_one_hot_B1_v1\k3_distance_manhattan_minmax_one_hot_B1_v1.joblib,19153.223575353622,E:\ML_Models_EXFOR\KNN_B1\k3_distance_manhattan_minmax_one_hot_B1_v1\scaler.pkl,k3_distance_manhattan_minmax_one_hot_B1_v1
19,manhattan,one_hot,minmax,0.0258172140624381,0.0108545681436584,0.985917544494924,0.0,0.9859175444791408,0.1208986995968775,0.064107214612112,0.9150273787576658,0.0435037463304286,0.9150272789119204,0.1204941630618301,0.0645611503229515,0.912706234384222,0.0434919413489105,0.9127024907964576,E:\ML_Models_EXFOR\KNN_B1\k19_distance_manhattan_minmax_one_hot_B1_v1\k19_distance_manhattan_minmax_one_hot_B1_v1.joblib,19144.938326358795,E:\ML_Models_EXFOR\KNN_B1\k19_distance_manhattan_minmax_one_hot_B1_v1\scaler.pkl,k19_distance_manhattan_minmax_one_hot_B1_v1
16,manhattan,one_hot,minmax,0.0258586245527144,0.0108974739885073,0.9858605360150612,0.0,0.9858605356541368,0.1199356416822986,0.0636100567860185,0.9152127264064592,0.0435213420331808,0.9152104075765572,0.1194284740596073,0.063879577408512,0.9144657260924148,0.0429423071724869,0.914460761725192,E:\ML_Models_EXFOR\KNN_B1\k16_distance_manhattan_minmax_one_hot_B1_v1\k16_distance_manhattan_minmax_one_hot_B1_v1.joblib,16233.68173098564,E:\ML_Models_EXFOR\KNN_B1\k16_distance_manhattan_minmax_one_hot_B1_v1\scaler.pkl,k16_distance_manhattan_minmax_one_hot_B1_v1
12,manhattan,one_hot,minmax,0.0258956688431552,0.010911151360475,0.9858559236199064,0.0,0.9858559232463214,0.1193469248654857,0.0650481964662609,0.9121122932433232,0.0423641743648518,0.9121121480371748,0.1187954708879283,0.0642227868643553,0.9144270548284604,0.0423759251338921,0.9144267925106456,E:\ML_Models_EXFOR\KNN_B1\k12_distance_manhattan_minmax_one_hot_B1_v1\k12_distance_manhattan_minmax_one_hot_B1_v1.joblib,17250.629570961,E:\ML_Models_EXFOR\KNN_B1\k12_distance_manhattan_minmax_one_hot_B1_v1\scaler.pkl,k12_distance_manhattan_minmax_one_hot_B1_v1
8,manhattan,one_hot,minmax,0.0259516296385024,0.0110982203660421,0.985610825504932,0.0,0.9856108251370632,0.1190742945145563,0.063591860496139,0.9154797294137544,0.0418138363120372,0.9154796521473746,0.1184613838175329,0.063504183155745,0.9156857999141372,0.0418102174626668,0.9156854328117652,E:\ML_Models_EXFOR\KNN_B1\k8_distance_manhattan_minmax_one_hot_B1_v1\k8_distance_manhattan_minmax_one_hot_B1_v1.joblib,19254.660439252853,E:\ML_Models_EXFOR\KNN_B1\k8_distance_manhattan_minmax_one_hot_B1_v1\scaler.pkl,k8_distance_manhattan_minmax_one_hot_B1_v1
4,manhattan,one_hot,minmax,0.0261809574242063,0.0114494780612242,0.9851651668666648,0.0,0.9851651603878104,0.1210268107654122,0.06689450865063,0.9113839506296862,0.0412346989084778,0.911381793200116,0.121316552755098,0.0672579316692543,0.9117852116748822,0.041675194970414,0.9117847720196486,E:\ML_Models_EXFOR\KNN_B1\k4_distance_manhattan_minmax_one_hot_B1_v1\k4_distance_manhattan_minmax_one_hot_B1_v1.joblib,21023.441246509552,E:\ML_Models_EXFOR\KNN_B1\k4_distance_manhattan_minmax_one_hot_B1_v1\scaler.pkl,k4_distance_manhattan_minmax_one_hot_B1_v1
20,manhattan,one_hot,minmax,0.02581362072702887,0.010850138389675896,0.9859215133126389,0.0,0.9859215131012687,0.121110157680749,0.06422101743644444,0.9148031984060254,0.043691441498763556,0.9148030457793991,0.12070628364901437,0.06469703229401783,0.9124652964270141,0.04367270783941618,0.9124613141328741,E:\ML_Models_EXFOR\KNN_B1\k20_distance_manhattan_minmax_one_hot_B1_v1\k20_distance_manhattan_minmax_one_hot_B1_v1.joblib,21220.791358709335,E:\ML_Models_EXFOR\KNN_B1\k20_distance_manhattan_minmax_one_hot_B1_v1\scaler.pkl,k20_distance_manhattan_minmax_one_hot_B1_v1
